Device,Context,Stream,Kernel,Correlation_ID,elapsed_cycles_sm,inst_per_warp,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,sysmem_read_transactions,sysmem_write_transactions,l2_read_transactions,l2_write_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,tex_cache_throughput,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_read_throughput,sysmem_write_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,tex_cache_transactions,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,sysmem_utilization,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_pipe_busy,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,l2_atomic_throughput,l2_atomic_transactions,l2_tex_read_transactions,stall_memory_throttle,stall_not_selected,l2_tex_write_transactions,flop_count_hp,flop_count_hp_add,flop_count_hp_mul,flop_count_hp_fma,inst_fp_16,sysmem_read_utilization,sysmem_write_utilization,pcie_total_data_transmitted,pcie_total_data_received,inst_executed_global_loads,inst_executed_local_loads,inst_executed_shared_loads,inst_executed_surface_loads,inst_executed_global_stores,inst_executed_local_stores,inst_executed_shared_stores,inst_executed_surface_stores,inst_executed_global_atomics,inst_executed_global_reductions,inst_executed_surface_atomics,inst_executed_surface_reductions,inst_executed_shared_atomics,inst_executed_tex_ops,l2_global_load_bytes,l2_local_load_bytes,l2_surface_load_bytes,l2_local_global_store_bytes,l2_global_reduction_bytes,l2_global_atomic_store_bytes,l2_surface_store_bytes,l2_surface_reduction_bytes,l2_surface_atomic_store_bytes,global_load_requests,local_load_requests,surface_load_requests,global_store_requests,local_store_requests,surface_store_requests,global_atomic_requests,global_reduction_requests,surface_atomic_requests,surface_reduction_requests,sysmem_read_bytes,sysmem_write_bytes,l2_tex_hit_rate,texture_load_requests,unique_warps_launched,sm_efficiency,achieved_occupancy,ipc,issued_ipc,issue_slot_utilization,eligible_warps_per_cycle,tex_utilization,l2_utilization,shared_utilization,ldst_fu_utilization,cf_fu_utilization,special_fu_utilization,tex_fu_utilization,single_precision_fu_utilization,double_precision_fu_utilization,flop_hp_efficiency,flop_sp_efficiency,flop_dp_efficiency,dram_read_transactions,dram_write_transactions,dram_read_throughput,dram_write_throughput,dram_utilization,half_precision_fu_utilization,ecc_transactions,ecc_throughput,dram_read_bytes,dram_write_bytes
,,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
NVIDIA GeForce GTX 1080 (0),1,7,_Z4copyPfS_ii,120,108560,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.015625,4.000000,0,0,0,0,2050,512,0,5,628,525,0.000000,0.000000,8.510200,8.510200,8.510200,8.510200,0.000000,50.000000,100.000000,100.000000,8.510200,8.510200,8.510200,10.438293,8.726280,0.000000,85.102002,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,512,0,0,0,0,0,0,0,0,0,2432,2688,Low (1),37.249143,7.201079,17.796110,0.000000,0.000000,2.715161,33.557254,0.089943,0.000000,0,0,45056,0,4096,8192,20480,0,2688,128,128,1536,768,0,0.000000,0.000000,0,512,1.302771,0.088538,512,0,0,0,0,0,Idle (0),Low (1),512,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,16384,0,0,16384,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,100.000000,0,128,13.283256,0.121769,0.195703,0.102345,2.558635,0.226552,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,408,4,6.781566,0.066486,Low (1),Idle (0),0,0.000000,13056,128
NVIDIA GeForce GTX 1080 (0),1,7,_Z4copyPfS_ii,122,98740,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.015625,4.000000,0,0,0,0,2050,512,0,5,748,525,0.000000,0.000000,8.519704,8.519704,8.519704,8.519704,0.000000,50.000000,100.000000,50.000000,8.519704,8.519704,8.519704,12.446754,8.736024,0.000000,85.197035,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,512,0,0,0,0,0,0,0,0,0,2432,2688,Low (1),40.640486,5.364243,13.376903,0.000000,0.000000,2.797980,36.733426,0.067409,0.000000,0,0,45056,0,4096,8192,20480,0,2688,128,128,1536,768,0,0.000000,0.000000,0,512,0.964784,0.054769,512,0,0,0,0,0,Idle (0),Low (1),512,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,16384,0,0,16384,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,75.000000,0,128,13.305838,0.121734,0.195797,0.216443,5.411064,0.224817,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,152,6,2.529287,0.099840,Low (1),Idle (0),0,0.000000,4864,192
NVIDIA GeForce GTX 1080 (0),1,7,_Z13copySharedMemPfS_ii,130,105260,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.015625,4.000000,128,128,0,0,2050,512,0,5,620,525,0.000000,0.000000,7.881606,7.881606,7.881606,7.881606,0.000000,50.000000,100.000000,50.000000,7.881606,7.881606,7.881606,9.544132,8.081725,0.000000,78.816059,0.000000,0.000000,7.881606,7.881606,100.000000,100.000000,512,0,0,0,0,0,0,0,0,0,4608,4992,Low (1),4.604869,18.244991,18.563615,0.000000,8.361592,4.361349,45.121646,0.535591,100.000000,0,0,69632,0,4096,20480,49152,0,4864,256,256,2048,1408,0,0.000000,0.000000,0,512,0.097104,0.109242,512,0,0,0,0,0,Idle (0),Low (1),512,0,128,0,128,0,128,0,128,0,0,0,0,0,0,0,16384,0,0,16384,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,75.000000,0,128,16.212737,0.123378,0.292664,0.163297,3.977756,0.163821,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,20,8,0.307875,0.123150,Low (1),Idle (0),0,0.000000,640,256
NVIDIA GeForce GTX 1080 (0),1,7,_Z13copySharedMemPfS_ii,132,133000,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.015625,4.000000,128,128,0,0,2050,512,0,5,768,541,0.000000,0.000000,7.877537,7.877537,7.877537,7.877537,0.000000,50.000000,0.000000,50.000000,7.877537,7.877537,7.877537,11.816305,8.323726,0.000000,78.775369,0.000000,0.000000,7.877537,7.877537,100.000000,100.000000,512,0,0,0,0,0,0,0,0,0,4608,4992,Low (1),19.447977,17.342190,17.111293,0.000000,7.774502,4.087954,33.537707,0.498739,100.000000,0,0,69632,0,4096,20480,49152,0,4864,256,256,2048,1408,0,0.000000,0.000000,0,512,0.090938,0.108700,512,0,0,0,0,0,Idle (0),Low (1),0,0,128,0,128,0,128,0,128,0,0,0,0,0,0,0,16384,0,0,16384,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,25.000000,0,128,26.989849,0.124307,0.247117,0.175472,4.274315,0.176351,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,742,518,11.416274,7.969852,Low (1),Idle (0),0,0.000000,23744,16576
NVIDIA GeForce GTX 1080 (0),1,7,_Z14transposeNaivePfS_ii,140,110050,22.000000,100.000000,100.000000,100.000000,0.136364,0.000000,0.000000,0.000000,0.000000,16.015625,32.000000,0,0,0,0,2050,4096,0,5,840,4109,0.000000,0.000000,7.781126,7.781126,7.781126,62.249012,0.000000,10.000000,100.000000,100.000000,7.781126,7.781126,62.249012,12.765911,62.446580,0.000000,77.811264,0.000000,0.000000,0.000000,0.000000,100.000000,12.500000,512,0,0,0,0,0,0,0,0,0,2816,3200,Low (1),38.380495,7.929129,17.003224,0.000000,0.000000,2.654797,31.808630,0.219494,0.000000,0,0,57344,0,4096,8192,20480,0,3200,128,128,1536,768,0,0.000000,0.000000,0,512,1.966810,0.037422,4096,0,0,0,0,0,Idle (0),Low (1),0,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,16384,0,0,131072,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,100.000000,0,128,22.119297,0.118879,0.093005,0.110730,2.768262,0.112530,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,3286,528,49.939027,8.024287,Low (2),Idle (0),0,0.000000,105152,16896
NVIDIA GeForce GTX 1080 (0),1,7,_Z14transposeNaivePfS_ii,142,117415,22.000000,100.000000,100.000000,100.000000,0.136364,0.000000,0.000000,0.000000,0.000000,16.015625,32.000000,0,0,0,0,2050,4096,0,5,672,4109,0.000000,0.000000,7.660035,7.660035,7.660035,61.280277,0.000000,10.000000,100.000000,100.000000,7.660035,7.660035,61.280277,10.053796,61.474770,0.000000,76.600347,0.000000,0.000000,0.000000,0.000000,100.000000,12.500000,512,0,0,0,0,0,0,0,0,0,2816,3200,Low (1),38.244428,7.893011,16.954770,0.000000,0.000000,2.658145,31.990690,0.216888,0.000000,0,0,57344,0,4096,8192,20480,0,3200,128,128,1536,768,0,0.000000,0.000000,0,512,2.000274,0.041792,4096,0,0,0,0,0,Idle (0),Low (1),512,0,128,0,0,0,128,0,0,0,0,0,0,0,0,0,16384,0,0,131072,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,100.000000,0,128,14.799539,0.123232,0.182940,0.207887,5.197168,0.211875,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,542,548,8.108865,8.198631,Low (1),Idle (0),0,0.000000,17344,17536
NVIDIA GeForce GTX 1080 (0),1,7,_Z18transposeCoalescedPfS_ii,150,111695,34.000000,100.000000,100.000000,100.000000,0.088235,8.000000,1.000000,0.000000,0.000000,16.015625,4.000000,128,1024,0,0,2050,512,0,5,688,525,0.000000,0.000000,7.694800,7.694800,7.694800,7.694800,0.000000,50.000000,0.000000,100.000000,7.694800,7.694800,7.694800,10.339888,7.890176,0.000000,76.948003,0.000000,0.000000,61.558403,7.694800,100.000000,100.000000,512,0,0,0,0,0,0,0,0,0,4352,4736,Low (1),33.966888,12.586905,13.011429,0.000000,6.905542,4.791677,27.654679,0.710249,22.222222,0,0,81920,0,4096,20480,32768,0,4736,128,128,2048,1408,0,0.000000,0.000000,0,512,0.080028,0.292602,512,0,0,0,0,0,Idle (0),Low (1),512,0,128,0,128,0,128,0,128,0,0,0,0,0,0,0,16384,0,0,16384,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,50.000000,0,128,25.321877,0.123125,0.154633,0.168277,4.206936,0.281161,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,1302,524,19.567637,7.875147,Low (1),Idle (0),0,0.000000,41664,16768
NVIDIA GeForce GTX 1080 (0),1,7,_Z18transposeCoalescedPfS_ii,152,99185,34.000000,100.000000,100.000000,100.000000,0.088235,8.000000,1.000000,0.000000,0.000000,16.015625,4.000000,128,1024,0,0,2050,512,0,5,1028,525,0.000000,0.000000,7.943149,7.943149,7.943149,7.943149,0.000000,50.000000,0.000000,100.000000,7.943149,7.943149,7.943149,15.948354,8.144830,0.000000,79.431489,0.000000,0.000000,63.545191,7.943149,100.000000,100.000000,512,0,0,0,0,0,0,0,0,0,4352,4736,Low (1),4.520619,11.647783,28.438489,0.000000,9.461092,4.372232,40.563640,0.653362,22.222222,0,0,81920,0,4096,20480,32768,0,4736,128,128,2048,1408,0,0.000000,0.000000,0,512,0.073618,0.269167,512,0,0,0,0,0,Idle (0),Low (1),0,0,128,0,128,0,128,0,128,0,0,0,0,0,0,0,16384,0,0,16384,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,50.000000,0,128,25.419453,0.121179,0.153694,0.167255,4.181382,0.336959,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,116,4,1.799620,0.062056,Low (1),Idle (0),0,0.000000,3712,128
NVIDIA GeForce GTX 1080 (0),1,7,_Z24transposeNoBankConflictsPfS_ii,160,113105,36.000000,100.000000,100.000000,100.000000,0.083333,2.000000,2.000000,0.000000,0.000000,16.015625,4.000000,256,256,0,0,2050,512,0,5,736,525,0.000000,0.000000,8.035171,8.035171,8.035171,8.035171,0.000000,50.000000,0.000000,50.000000,8.035171,8.035171,8.035171,11.550558,8.239189,0.000000,80.351706,0.000000,0.000000,16.070341,16.070341,100.000000,100.000000,512,0,0,0,0,0,0,0,0,0,4608,4992,Low (1),22.063564,13.839434,15.790029,0.000000,8.629312,5.482753,33.288146,0.445850,50.000000,0,0,90112,0,4096,20480,32768,0,4992,128,128,2048,1408,0,0.000000,0.000000,0,512,0.096400,0.364513,512,0,0,0,0,0,Idle (0),Low (1),0,0,128,0,128,0,128,0,128,0,0,0,0,0,0,0,16384,0,0,16384,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,25.000000,0,128,20.455634,0.124061,0.192329,0.332290,8.307262,0.364508,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,54,48,0.847459,0.753297,Low (1),Idle (0),0,0.000000,1728,1536
