Device,Context,Stream,Kernel,Correlation_ID,elapsed_cycles_sm,inst_per_warp,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,sysmem_read_transactions,sysmem_write_transactions,l2_read_transactions,l2_write_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,tex_cache_throughput,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_read_throughput,sysmem_write_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,tex_cache_transactions,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,sysmem_utilization,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_pipe_busy,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,l2_atomic_throughput,l2_atomic_transactions,l2_tex_read_transactions,stall_memory_throttle,stall_not_selected,l2_tex_write_transactions,flop_count_hp,flop_count_hp_add,flop_count_hp_mul,flop_count_hp_fma,inst_fp_16,sysmem_read_utilization,sysmem_write_utilization,pcie_total_data_transmitted,pcie_total_data_received,inst_executed_global_loads,inst_executed_local_loads,inst_executed_shared_loads,inst_executed_surface_loads,inst_executed_global_stores,inst_executed_local_stores,inst_executed_shared_stores,inst_executed_surface_stores,inst_executed_global_atomics,inst_executed_global_reductions,inst_executed_surface_atomics,inst_executed_surface_reductions,inst_executed_shared_atomics,inst_executed_tex_ops,l2_global_load_bytes,l2_local_load_bytes,l2_surface_load_bytes,l2_local_global_store_bytes,l2_global_reduction_bytes,l2_global_atomic_store_bytes,l2_surface_store_bytes,l2_surface_reduction_bytes,l2_surface_atomic_store_bytes,global_load_requests,local_load_requests,surface_load_requests,global_store_requests,local_store_requests,surface_store_requests,global_atomic_requests,global_reduction_requests,surface_atomic_requests,surface_reduction_requests,sysmem_read_bytes,sysmem_write_bytes,l2_tex_hit_rate,texture_load_requests,unique_warps_launched,sm_efficiency,achieved_occupancy,ipc,issued_ipc,issue_slot_utilization,eligible_warps_per_cycle,tex_utilization,l2_utilization,shared_utilization,ldst_fu_utilization,cf_fu_utilization,special_fu_utilization,tex_fu_utilization,single_precision_fu_utilization,double_precision_fu_utilization,flop_hp_efficiency,flop_sp_efficiency,flop_dp_efficiency,dram_read_transactions,dram_write_transactions,dram_read_throughput,dram_write_throughput,dram_utilization,half_precision_fu_utilization,ecc_transactions,ecc_throughput,dram_read_bytes,dram_write_bytes
,,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
NVIDIA GeForce GTX 1080 (0),1,7,_Z4copyPfS_ii,120,97470,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.062500,4.000000,0,0,0,0,514,128,0,5,816,141,0.000000,0.000000,2.172379,2.172379,2.172379,2.172379,0.000000,50.000000,100.000000,50.000000,2.172379,2.172379,2.172379,13.848915,2.393011,0.000000,86.895154,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,608,672,Low (1),24.256951,8.861800,22.038077,0.000000,0.000000,4.547322,38.433091,0.109574,0.000000,0,0,11264,0,1024,2048,5120,0,672,32,32,384,192,0,0.000000,0.000000,0,128,1.657307,0.095877,128,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,75.000000,0,32,4.848222,0.123110,0.098749,0.109144,2.728602,0.181535,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,1849,16,31.380691,0.271547,Low (2),Idle (0),0,0.000000,59168,512
NVIDIA GeForce GTX 1080 (0),1,7,_Z4copyPfS_ii,122,100360,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.062500,4.000000,0,0,0,0,514,128,0,5,740,141,0.000000,0.000000,2.167442,2.167442,2.167442,2.167442,0.000000,50.000000,100.000000,100.000000,2.167442,2.167442,2.167442,12.530522,2.387572,0.000000,86.697664,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,608,672,Low (1),4.882639,8.800383,21.693013,0.000000,0.000000,4.543899,58.386368,0.109492,0.000000,0,0,11264,0,1024,2048,5120,0,672,32,32,384,192,0,0.000000,0.000000,0,128,1.567098,0.017108,128,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,100.000000,0,32,3.369489,0.122578,0.194747,0.104885,2.622132,0.109636,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,1810,4,30.648979,0.067733,Low (2),Idle (0),0,0.000000,57920,128
NVIDIA GeForce GTX 1080 (0),1,7,_Z13copySharedMemPfS_ii,130,96340,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,32,0,0,514,128,0,5,387,157,0.000000,0.000000,1.915009,1.915009,1.915009,1.915009,0.000000,50.000000,100.000000,50.000000,1.915009,1.915009,1.915009,5.789909,2.348878,0.000000,76.600347,0.000000,0.000000,1.915009,1.915009,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1152,1248,Low (1),17.593938,14.372513,14.963425,0.000000,6.242703,4.577188,41.649789,0.438419,100.000000,0,0,17408,0,1024,5120,12288,0,1216,64,64,512,352,0,0.000000,0.000000,0,128,0.076247,0.085778,128,0,0,0,0,0,Idle (0),Low (1),512,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,75.000000,0,32,5.981849,0.123258,0.291867,0.155340,3.783918,0.155838,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,396,0,5.924558,0.000000,Low (1),Idle (0),0,0.000000,12672,0
NVIDIA GeForce GTX 1080 (0),1,7,_Z13copySharedMemPfS_ii,132,139010,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,32,0,0,514,128,0,5,631,157,0.000000,0.000000,2.006679,2.006679,2.006679,2.006679,0.000000,50.000000,0.000000,50.000000,2.006679,2.006679,2.006679,9.892302,2.461318,0.000000,80.267170,0.000000,0.000000,2.006679,2.006679,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1152,1248,Low (1),23.663564,10.552318,21.379490,0.000000,4.707315,3.501783,35.748456,0.323563,100.000000,0,0,17408,0,1024,5120,12288,0,1216,64,64,512,352,0,0.000000,0.000000,0,128,0.055667,0.067844,128,0,0,0,0,0,Idle (0),Low (1),512,512,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,7.312805,0.124198,0.132536,0.143580,3.497469,0.145137,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,134,12,2.100742,0.188126,Low (1),Idle (0),0,0.000000,4288,384
NVIDIA GeForce GTX 1080 (0),1,7,_Z14transposeNaivePfS_ii,140,99665,22.000000,100.000000,100.000000,100.000000,0.136364,0.000000,0.000000,0.000000,0.000000,16.062500,32.000000,0,0,0,0,514,1024,0,5,908,1037,0.000000,0.000000,1.964314,1.964314,1.964314,15.714510,0.000000,10.000000,0.000000,100.000000,1.964314,1.964314,15.714510,13.934351,15.914010,0.000000,78.572549,0.000000,0.000000,0.000000,0.000000,100.000000,12.500000,128,0,0,0,0,0,0,0,0,0,704,800,Low (1),5.603467,12.135009,25.854748,0.000000,0.000000,4.027492,48.925273,0.332706,0.000000,0,0,14336,0,1024,2048,5120,0,800,32,32,384,192,0,0.000000,0.000000,0,128,3.068774,0.052533,1024,0,0,0,0,0,Idle (0),Low (1),512,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,32768,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,88.888889,0,32,4.416355,0.123499,0.154998,0.176134,4.403347,0.260090,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,178,76,2.731624,1.166311,Low (1),Idle (0),0,0.000000,5696,2432
NVIDIA GeForce GTX 1080 (0),1,7,_Z14transposeNaivePfS_ii,142,142880,22.000000,100.000000,100.000000,100.000000,0.136364,0.000000,0.000000,0.000000,0.000000,16.062500,32.000000,0,0,0,0,514,1024,0,5,2924,1053,0.000000,0.000000,1.887530,1.887530,1.887530,15.100237,0.000000,10.000000,0.000000,100.000000,1.887530,1.887530,15.100237,43.118254,15.527880,0.000000,75.501183,0.000000,0.000000,0.000000,0.000000,100.000000,12.500000,128,0,0,0,0,0,0,0,0,0,704,800,Low (1),4.328712,9.347311,42.198174,0.000000,0.000000,3.868786,37.416300,0.284072,0.000000,0,0,14336,0,1024,2048,5120,0,800,32,32,384,192,0,0.000000,0.000000,0,128,2.516064,0.040582,1024,0,0,0,0,0,Idle (0),Low (1),2048,13312,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,32768,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,88.888889,0,32,5.899160,0.123379,0.105563,0.120102,3.002552,0.121849,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,218,143,3.214699,2.108724,Low (1),Idle (0),0,0.000000,6976,4576
NVIDIA GeForce GTX 1080 (0),1,7,_Z18transposeCoalescedPfS_ii,150,137935,34.000000,100.000000,100.000000,100.000000,0.088235,8.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,256,0,0,514,128,0,5,354,157,0.000000,0.000000,2.020496,2.020496,2.020496,2.020496,0.000000,50.000000,0.000000,100.000000,2.020496,2.020496,2.020496,5.587935,2.478265,0.000000,80.819857,0.000000,0.000000,16.163971,2.020496,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1088,1184,Low (1),18.645434,12.789760,13.434791,0.000000,6.551099,4.827656,42.672848,0.715582,22.222222,0,0,20480,0,1024,5120,8192,0,1184,32,32,512,352,0,0.000000,0.000000,0,128,0.080629,0.282201,128,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,50.000000,0,32,6.607972,0.122875,0.158094,0.172670,4.316757,0.189004,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,278,140,4.388266,2.209918,Low (1),Idle (0),0,0.000000,8896,4480
NVIDIA GeForce GTX 1080 (0),1,7,_Z18transposeCoalescedPfS_ii,152,96460,34.000000,100.000000,100.000000,100.000000,0.088235,8.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,256,0,0,514,128,0,5,872,141,0.000000,0.000000,2.011971,2.011971,2.011971,2.011971,0.000000,50.000000,0.000000,50.000000,2.011971,2.011971,2.011971,13.706553,2.216312,0.000000,80.478845,0.000000,0.000000,16.095769,2.011971,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1088,1184,Low (1),16.041953,10.892366,24.421854,0.000000,6.191970,4.117950,37.414030,0.610385,22.222222,0,0,20480,0,1024,5120,8192,0,1184,32,32,512,352,0,0.000000,0.000000,0,128,0.068776,0.240715,128,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,6.273669,0.122876,0.158048,0.172318,4.307961,0.188619,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,1708,240,26.847240,3.772446,Low (2),Idle (0),0,0.000000,54656,7680
NVIDIA GeForce GTX 1080 (0),1,7,_Z24transposeNoBankConflictsPfS_ii,160,110910,36.000000,100.000000,100.000000,100.000000,0.083333,2.000000,2.000000,0.000000,0.000000,16.062500,4.000000,64,64,0,0,514,128,0,5,368,141,0.000000,0.000000,2.006679,2.006679,2.006679,2.006679,0.000000,50.000000,100.000000,50.000000,2.006679,2.006679,2.006679,5.769203,2.210483,0.000000,80.267170,0.000000,0.000000,4.013359,4.013359,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1152,1248,Low (1),34.184284,11.477862,13.741524,0.000000,7.030315,5.055844,27.762266,0.368967,50.000000,0,0,22528,0,1024,5120,8192,0,1248,32,32,512,352,0,0.000000,0.000000,0,128,0.079777,0.299162,128,0,0,0,0,0,Idle (0),Low (1),512,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,75.000000,0,32,5.538612,0.123762,0.167979,0.239401,5.985037,0.262421,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,134,11,2.100742,0.172449,Low (1),Idle (0),0,0.000000,4288,352
