==418== NVPROF is profiling process 418, command: /benchrun/native/sm6_gtx1080/cuda6-transpose/input-repeat1-dimx32-dimy32/transpose -repeat=1 -dimX=32 -dimY=32
==418== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==418== Profiling application: /benchrun/native/sm6_gtx1080/cuda6-transpose/input-repeat1-dimx32-dimy32/transpose -repeat=1 -dimX=32 -dimY=32
==418== Profiling result:
"Device","Context","Stream","Kernel","Correlation_ID","elapsed_cycles_sm","inst_per_warp","branch_efficiency","warp_execution_efficiency","warp_nonpred_execution_efficiency","inst_replay_overhead","shared_load_transactions_per_request","shared_store_transactions_per_request","local_load_transactions_per_request","local_store_transactions_per_request","gld_transactions_per_request","gst_transactions_per_request","shared_store_transactions","shared_load_transactions","local_load_transactions","local_store_transactions","gld_transactions","gst_transactions","sysmem_read_transactions","sysmem_write_transactions","l2_read_transactions","l2_write_transactions","global_hit_rate","local_hit_rate","gld_requested_throughput","gst_requested_throughput","gld_throughput","gst_throughput","local_memory_overhead","tex_cache_hit_rate","l2_tex_read_hit_rate","l2_tex_write_hit_rate","tex_cache_throughput","l2_tex_read_throughput","l2_tex_write_throughput","l2_read_throughput","l2_write_throughput","sysmem_read_throughput","sysmem_write_throughput","local_load_throughput","local_store_throughput","shared_load_throughput","shared_store_throughput","gld_efficiency","gst_efficiency","tex_cache_transactions","flop_count_dp","flop_count_dp_add","flop_count_dp_fma","flop_count_dp_mul","flop_count_sp","flop_count_sp_add","flop_count_sp_fma","flop_count_sp_mul","flop_count_sp_special","inst_executed","inst_issued","sysmem_utilization","stall_inst_fetch","stall_exec_dependency","stall_memory_dependency","stall_texture","stall_sync","stall_other","stall_constant_memory_dependency","stall_pipe_busy","shared_efficiency","inst_fp_32","inst_fp_64","inst_integer","inst_bit_convert","inst_control","inst_compute_ld_st","inst_misc","inst_inter_thread_communication","issue_slots","cf_issued","cf_executed","ldst_issued","ldst_executed","atomic_transactions","atomic_transactions_per_request","l2_atomic_throughput","l2_atomic_transactions","l2_tex_read_transactions","stall_memory_throttle","stall_not_selected","l2_tex_write_transactions","flop_count_hp","flop_count_hp_add","flop_count_hp_mul","flop_count_hp_fma","inst_fp_16","sysmem_read_utilization","sysmem_write_utilization","pcie_total_data_transmitted","pcie_total_data_received","inst_executed_global_loads","inst_executed_local_loads","inst_executed_shared_loads","inst_executed_surface_loads","inst_executed_global_stores","inst_executed_local_stores","inst_executed_shared_stores","inst_executed_surface_stores","inst_executed_global_atomics","inst_executed_global_reductions","inst_executed_surface_atomics","inst_executed_surface_reductions","inst_executed_shared_atomics","inst_executed_tex_ops","l2_global_load_bytes","l2_local_load_bytes","l2_surface_load_bytes","l2_local_global_store_bytes","l2_global_reduction_bytes","l2_global_atomic_store_bytes","l2_surface_store_bytes","l2_surface_reduction_bytes","l2_surface_atomic_store_bytes","global_load_requests","local_load_requests","surface_load_requests","global_store_requests","local_store_requests","surface_store_requests","global_atomic_requests","global_reduction_requests","surface_atomic_requests","surface_reduction_requests","sysmem_read_bytes","sysmem_write_bytes","l2_tex_hit_rate","texture_load_requests","unique_warps_launched","sm_efficiency","achieved_occupancy","ipc","issued_ipc","issue_slot_utilization","eligible_warps_per_cycle","tex_utilization","l2_utilization","shared_utilization","ldst_fu_utilization","cf_fu_utilization","special_fu_utilization","tex_fu_utilization","single_precision_fu_utilization","double_precision_fu_utilization","flop_hp_efficiency","flop_sp_efficiency","flop_dp_efficiency","dram_read_transactions","dram_write_transactions","dram_read_throughput","dram_write_throughput","dram_utilization","half_precision_fu_utilization","ecc_transactions","ecc_throughput","dram_read_bytes","dram_write_bytes"
,,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z4copyPfS_ii",120,104535,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.062500,4.000000,0,0,0,0,514,128,0,5,364,157,0.000000,0.000000,2.046511,2.046511,2.046511,2.046511,0.000000,50.000000,0.000000,50.000000,2.046511,2.046511,2.046511,5.819767,2.510174,0.000000,81.860456,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,608,672,"Low (1)",27.570273,5.536303,27.172378,0.000000,0.000000,2.840885,35.784880,0.068455,0.000000,0,0,11264,0,1024,2048,5120,0,672,32,32,384,192,0,0.000000,0.000000,0,128,1.018269,0.008557,128,0,0,0,0,0,"Idle (0)","Low (1)",0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,6.121218,0.121678,0.092191,0.103321,2.583026,0.103936,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,180,101,2.877907,1.614825,"Low (1)","Idle (0)",0,0.000000,5760,3232
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z4copyPfS_ii",122,132925,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.062500,4.000000,0,0,0,0,514,128,0,5,494,157,0.000000,0.000000,2.067587,2.067587,2.067587,2.067587,0.000000,50.000000,0.000000,50.000000,2.067587,2.067587,2.067587,7.979592,2.536024,0.000000,82.703464,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,608,672,"Low (1)",32.030165,6.360389,15.717404,0.000000,0.000000,3.294304,41.297877,0.079381,0.000000,0,0,11264,0,1024,2048,5120,0,672,32,32,384,192,0,0.000000,0.000000,0,128,1.208077,0.012403,128,0,0,0,0,0,"Idle (0)","Low (1)",0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,5.676167,0.123315,0.099934,0.110272,2.756810,0.111093,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,2306,140,37.248865,2.261423,"Low (2)","Idle (0)",0,0.000000,73792,4480
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z13copySharedMemPfS_ii",130,120175,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,32,0,0,514,128,0,5,826,157,0.000000,0.000000,1.970401,1.970401,1.970401,1.970401,0.000000,50.000000,0.000000,50.000000,1.970401,1.970401,1.970401,12.715247,2.416821,0.000000,78.816059,0.000000,0.000000,1.970401,1.970401,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1152,1248,"Low (1)",23.760807,10.457787,20.986187,0.000000,4.634701,9.624195,30.102304,0.316903,100.000000,0,0,17408,0,1024,5120,12288,0,1216,64,64,512,352,0,0.000000,0.000000,0,128,0.055113,0.062003,128,0,0,0,0,0,"Idle (0)","Low (1)",0,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,5.889575,0.124402,0.145015,0.146204,3.561387,0.146673,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,562,128,8.651294,1.970401,"Low (1)","Idle (0)",0,0.000000,17984,4096
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z13copySharedMemPfS_ii",132,118390,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,32,0,0,514,128,0,5,414,141,0.000000,0.000000,1.961284,1.961284,1.961284,1.961284,0.000000,50.000000,0.000000,50.000000,1.961284,1.961284,1.961284,6.343528,2.160477,0.000000,78.451357,0.000000,0.000000,1.961284,1.961284,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1152,1248,"Low (1)",23.928222,10.724759,21.329074,0.000000,4.917260,9.698366,28.962435,0.321184,100.000000,0,0,17408,0,1024,5120,12288,0,1216,64,64,512,352,0,0.000000,0.000000,0,128,0.055858,0.062840,128,0,0,0,0,0,"Idle (0)","Low (1)",512,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,6.673799,0.124365,0.153887,0.156882,3.821496,0.166534,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,1072,144,16.425753,2.206444,"Low (1)","Idle (0)",0,0.000000,34304,4608
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z14transposeNaivePfS_ii",140,102650,22.000000,100.000000,100.000000,100.000000,0.136364,0.000000,0.000000,0.000000,0.000000,16.062500,32.000000,0,0,0,0,514,1024,0,5,424,1037,0.000000,0.000000,1.892211,1.892211,1.892211,15.137688,0.000000,10.000000,0.000000,96.875000,1.892211,1.892211,15.137688,6.267949,15.329865,0.000000,75.688437,0.000000,0.000000,0.000000,0.000000,100.000000,12.500000,128,0,0,0,0,0,0,0,0,0,704,800,"Low (1)",25.539906,5.266041,24.233177,0.000000,0.000000,9.890454,33.458529,0.164319,0.000000,0,0,14336,0,1024,2048,5120,0,800,32,32,384,192,0,0.000000,0.000000,0,128,1.424100,0.023474,1024,0,0,0,0,0,"Idle (0)","Low (1)",0,512,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,32768,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,86.111111,0,32,6.128051,0.123489,0.099802,0.113411,2.835271,0.115030,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,592,140,8.751476,2.069606,"Low (1)","Idle (0)",0,0.000000,18944,4480
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z14transposeNaivePfS_ii",142,117985,22.000000,100.000000,100.000000,100.000000,0.136364,0.000000,0.000000,0.000000,0.000000,16.062500,32.000000,0,0,0,0,514,1024,0,5,454,1053,0.000000,0.000000,1.907349,1.907349,1.907349,15.258789,0.000000,10.000000,100.000000,96.875000,1.907349,1.907349,15.258789,6.765127,15.690923,0.000000,76.293945,0.000000,0.000000,0.000000,0.000000,100.000000,12.500000,128,0,0,0,0,0,0,0,0,0,704,800,"Low (1)",25.021720,5.315536,23.996920,0.000000,0.000000,9.936024,34.167917,0.165864,0.000000,0,0,14336,0,1024,2048,5120,0,800,32,32,384,192,0,0.000000,0.000000,0,128,1.372324,0.023695,1024,0,0,0,0,0,"Idle (0)","Low (1)",0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,32768,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,97.222222,0,32,5.710824,0.123200,0.102385,0.111019,2.775465,0.112684,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,330,144,4.917383,2.145767,"Low (1)","Idle (0)",0,0.000000,10560,4608
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z18transposeCoalescedPfS_ii",150,108985,34.000000,100.000000,100.000000,100.000000,0.088235,8.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,256,0,0,514,128,0,5,296,157,0.000000,0.000000,1.907349,1.907349,1.907349,1.907349,0.000000,50.000000,0.000000,50.000000,1.907349,1.907349,1.907349,4.410744,2.339482,0.000000,76.293945,0.000000,0.000000,15.258789,1.907349,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1088,1184,"Low (1)",22.375328,8.339895,31.332021,0.000000,6.587927,3.143045,27.519685,0.465879,22.222222,0,0,20480,0,1024,5120,8192,0,1184,32,32,512,352,0,0.000000,0.000000,0,128,0.052493,0.183727,128,0,0,0,0,0,"Idle (0)","Low (1)",0,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,5.110560,0.122995,0.154897,0.168565,4.214123,0.183517,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,238,140,3.546476,2.086163,"Low (1)","Idle (0)",0,0.000000,7616,4480
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z18transposeCoalescedPfS_ii",152,99600,34.000000,100.000000,100.000000,100.000000,0.088235,8.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,256,0,0,514,128,0,5,358,141,0.000000,0.000000,2.007735,2.007735,2.007735,2.007735,0.000000,50.000000,0.000000,50.000000,2.007735,2.007735,2.007735,5.615385,2.211646,0.000000,80.309416,0.000000,0.000000,16.061883,2.007735,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1088,1184,"Low (1)",26.141079,9.766405,22.174197,0.000000,5.234747,3.680652,32.180728,0.545566,22.222222,0,0,20480,0,1024,5120,8192,0,1184,32,32,512,352,0,0.000000,0.000000,0,128,0.061472,0.215153,128,0,0,0,0,0,"Idle (0)","Low (1)",512,512,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,6.272944,0.122543,0.160875,0.158841,3.971022,0.173866,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,90,12,1.411689,0.188225,"Low (1)","Idle (0)",0,0.000000,2880,384
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z24transposeNoBankConflictsPfS_ii",160,100335,36.000000,100.000000,100.000000,100.000000,0.083333,2.000000,2.000000,0.000000,0.000000,16.062500,4.000000,64,64,0,0,514,128,0,5,540,141,0.000000,0.000000,2.029094,2.029094,2.029094,2.029094,0.000000,50.000000,0.000000,50.000000,2.029094,2.029094,2.029094,8.560242,2.235174,0.000000,81.163771,0.000000,0.000000,4.058189,4.058189,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1152,1248,"Low (1)",24.850640,8.310019,26.587008,0.000000,5.375160,3.660452,30.640940,0.301428,50.000000,0,0,22528,0,1024,5120,8192,0,1248,32,32,512,352,0,0.000000,0.000000,0,128,0.057759,0.216595,128,0,0,0,0,0,"Idle (0)","Low (1)",0,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,5.240212,0.124178,0.164760,0.172853,4.321330,0.189474,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,314,140,4.977622,2.219322,"Low (1)","Idle (0)",0,0.000000,10048,4480
