kernel,kernel_id,stat,value
final_kernel,0,l2_bandwidth_gbps,0.6047
final_kernel,0,l2_cache_write_total,1216
final_kernel,0,gpu_occupancy,92.5917
final_kernel,0,gpu_total_instructions,66768384
final_kernel,0,l2_cache_write_miss,208
final_kernel,0,gpgpu_simulation_rate,765
final_kernel,0,gpgpu_silicon_slowdown,2100653
final_kernel,0,l2_cache_write_hit,978
final_kernel,0,l2_cache_read_miss,0
final_kernel,0,kernel_launch_uid,11
final_kernel,0,gpgpu_n_tot_w_icount,2154784
final_kernel,0,total_dram_writes,814
final_kernel,0,l2_cache_read_hit,1024
final_kernel,0,total_core_cache_write_hit,0
final_kernel,0,gpu_tot_sim_cycle,79586
final_kernel,0,gpu_ipc,1019.8999
final_kernel,0,l2_cache_read_total,1024
final_kernel,0,const_cache_read_total,20
final_kernel,0,total_dram_reads,880
final_kernel,0,total_core_cache_read_hit,0
final_kernel,0,gpgpu_simulation_time_sec,104
final_kernel,0,total_core_cache_read_mshr_hit,0
final_kernel,0,gpu_tot_ipc,838.9464
