kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
CUDAStream.1.sm_30.ptx 484 : 262144 1792960 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 317 : 1024 6912 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 409 : 1024 6144 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 576 : 1024 6144 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 485 : 262144 3228768 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 318 : 1024 6144 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 410 : 1024 6208 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 577 : 1024 6144 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 486 : 262144 2129696 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 319 : 1024 6144 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 411 : 1024 7840 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 578 : 1024 7808 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 487 : 262144 4454624 0 16384 8192 0 0 0 0 
CUDAStream.1.sm_30.ptx 320 : 1024 7808 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 412 : 1024 15296 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 579 : 1024 15808 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 342 : 1024 20704 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 488 : 262144 1827008 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 321 : 1024 15808 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 413 : 1024 17152 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 580 : 1024 21440 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 343 : 1024 13312 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 489 : 262144 1601408 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 322 : 1024 11744 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 414 : 1024 16480 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 581 : 1024 12128 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 511 : 262144 1601216 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 344 : 1024 13504 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 323 : 1024 11712 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 415 : 1024 427872 0 0 0 256 32 0 0 
CUDAStream.1.sm_30.ptx 582 : 1024 54656 0 0 0 256 32 0 0 
CUDAStream.1.sm_30.ptx 512 : 262144 1576992 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 345 : 1024 9056 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 542 : 256 8448 0 256 256 0 0 0 0 
CUDAStream.1.sm_30.ptx 375 : 1024 13504 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 543 : 256 1536 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 376 : 1024 10592 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 544 : 256 2304 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 377 : 1024 6912 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 545 : 256 2304 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 378 : 1024 6144 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 546 : 256 1024 0 0 0 256 256 0 0 
CUDAStream.1.sm_30.ptx 379 : 1024 6208 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 380 : 1024 7840 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 381 : 1024 15296 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 549 : 262144 1428192 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 382 : 1024 13216 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 383 : 1024 27872 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 384 : 1024 385632 0 0 0 256 32 0 0 
CUDAStream.1.sm_30.ptx 385 : 1024 208256 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 386 : 1024 48288 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 387 : 1024 22784 0 0 0 256 32 0 0 
CUDAStream.1.sm_30.ptx 388 : 1024 6624 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 518 : 2621440 15728640 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 351 : 1024 15808 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 519 : 2621440 21889728 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 352 : 1024 21312 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 520 : 2621440 14866871 0 0 0 0 0 0 1280 
CUDAStream.1.sm_30.ptx 353 : 1024 11808 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 354 : 1024 427040 0 0 0 256 32 0 0 
CUDAStream.1.sm_30.ptx 522 : 261888 1720332 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 355 : 1024 35424 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 523 : 261888 3424197 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 356 : 1024 475904 0 0 0 256 32 0 0 
CUDAStream.1.sm_30.ptx 524 : 261888 2095533 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 357 : 1024 165312 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 525 : 261888 2865769 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 358 : 1024 28512 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 526 : 261888 10532876 0 17152 9216 0 0 0 0 
CUDAStream.1.sm_30.ptx 359 : 1024 18720 0 0 0 256 32 0 0 
CUDAStream.1.sm_30.ptx 527 : 261888 11468896 0 17152 9216 0 0 0 0 
CUDAStream.1.sm_30.ptx 360 : 1024 11680 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 574 : 1024 6912 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 407 : 1024 6912 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 575 : 1024 6144 0 0 0 0 0 0 0 
CUDAStream.1.sm_30.ptx 408 : 1024 6144 0 0 0 0 0 0 0 
