"Device","Context","Stream","Kernel","Correlation_ID","inst_per_warp","branch_efficiency","warp_execution_efficiency","warp_nonpred_execution_efficiency","inst_replay_overhead","shared_load_transactions_per_request","shared_store_transactions_per_request","local_load_transactions_per_request","local_store_transactions_per_request","gld_transactions_per_request","gst_transactions_per_request","shared_store_transactions","shared_load_transactions","local_load_transactions","local_store_transactions","gld_transactions","gst_transactions","sysmem_read_transactions","sysmem_write_transactions","l2_read_transactions","l2_write_transactions","global_hit_rate","local_hit_rate","gld_requested_throughput","gst_requested_throughput","gld_throughput","gst_throughput","local_memory_overhead","tex_cache_hit_rate","l2_tex_read_hit_rate","l2_tex_write_hit_rate","tex_cache_throughput","l2_tex_read_throughput","l2_tex_write_throughput","l2_read_throughput","l2_write_throughput","sysmem_read_throughput","sysmem_write_throughput","local_load_throughput","local_store_throughput","shared_load_throughput","shared_store_throughput","gld_efficiency","gst_efficiency","tex_cache_transactions","flop_count_dp","flop_count_dp_add","flop_count_dp_fma","flop_count_dp_mul","flop_count_sp","flop_count_sp_add","flop_count_sp_fma","flop_count_sp_mul","flop_count_sp_special","inst_executed","inst_issued","sysmem_utilization","stall_inst_fetch","stall_exec_dependency","stall_memory_dependency","stall_texture","stall_sync","stall_other","stall_constant_memory_dependency","stall_pipe_busy","shared_efficiency","inst_fp_32","inst_fp_64","inst_integer","inst_bit_convert","inst_control","inst_compute_ld_st","inst_misc","inst_inter_thread_communication","issue_slots","cf_issued","cf_executed","ldst_issued","ldst_executed","atomic_transactions","atomic_transactions_per_request","l2_atomic_throughput","l2_atomic_transactions","l2_tex_read_transactions","stall_memory_throttle","stall_not_selected","l2_tex_write_transactions","flop_count_hp","flop_count_hp_add","flop_count_hp_mul","flop_count_hp_fma","inst_fp_16","sysmem_read_utilization","sysmem_write_utilization","pcie_total_data_transmitted","pcie_total_data_received","inst_executed_global_loads","inst_executed_local_loads","inst_executed_shared_loads","inst_executed_surface_loads","inst_executed_global_stores","inst_executed_local_stores","inst_executed_shared_stores","inst_executed_surface_stores","inst_executed_global_atomics","inst_executed_global_reductions","inst_executed_surface_atomics","inst_executed_surface_reductions","inst_executed_shared_atomics","inst_executed_tex_ops","l2_global_load_bytes","l2_local_load_bytes","l2_surface_load_bytes","l2_local_global_store_bytes","l2_global_reduction_bytes","l2_global_atomic_store_bytes","l2_surface_store_bytes","l2_surface_reduction_bytes","l2_surface_atomic_store_bytes","global_load_requests","local_load_requests","surface_load_requests","global_store_requests","local_store_requests","surface_store_requests","global_atomic_requests","global_reduction_requests","surface_atomic_requests","surface_reduction_requests","sysmem_read_bytes","sysmem_write_bytes","l2_tex_hit_rate","texture_load_requests","unique_warps_launched","sm_efficiency","achieved_occupancy","ipc","issued_ipc","issue_slot_utilization","eligible_warps_per_cycle","tex_utilization","l2_utilization","shared_utilization","ldst_fu_utilization","cf_fu_utilization","special_fu_utilization","tex_fu_utilization","single_precision_fu_utilization","double_precision_fu_utilization","flop_hp_efficiency","flop_sp_efficiency","flop_dp_efficiency","dram_read_transactions","dram_write_transactions","dram_read_throughput","dram_write_throughput","dram_utilization","half_precision_fu_utilization","ecc_transactions","ecc_throughput","dram_read_bytes","dram_write_bytes"
,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",200,218.312500,100.000000,96.754223,91.832773,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6135,301,0.000000,0.000000,20.450260,1.101296,41.713567,2.324145,0.000000,28.963812,100.000000,100.000000,21.950262,41.713567,2.324145,49.509138,2.429055,0.000000,41.318139,0.000000,0.000000,16.527256,1.032953,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",52.478587,9.582307,18.184971,0.000000,7.945955,2.902955,7.359469,0.382321,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.285657,0.877779,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,100.000000,0,32,7.219838,0.243876,0.362721,0.621555,12.291557,0.669387,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.108028,0.000000,4,20,0.032280,0.161399,"Low (1)","Idle (0)",0,0.000000,128,640
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",209,218.312500,100.000000,96.754223,91.869453,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5874,317,0.000000,0.000000,20.904283,1.151858,42.127463,2.385511,0.000000,29.363828,100.000000,100.000000,22.529827,42.127463,2.385511,48.654486,2.625719,0.000000,42.409085,0.000000,0.000000,16.963634,1.060227,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",2.809302,16.714328,33.425658,0.000000,36.646823,1.861477,6.549043,0.433445,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.393878,1.166046,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,100.000000,0,32,7.205808,0.243446,0.362815,0.367801,7.273435,0.693849,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.110806,0.000000,512,24,4.240909,0.198793,"Low (1)","Idle (0)",0,0.000000,16384,768
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",218,218.312500,100.000000,96.754223,91.834562,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6191,301,0.000000,0.000000,20.748025,1.117331,42.320935,2.357986,0.000000,28.963812,35.596827,100.000000,22.269867,42.320935,2.357986,50.688510,2.464423,0.000000,41.919749,0.000000,0.000000,16.767900,1.047994,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",51.950255,10.107746,17.536419,0.000000,8.516136,3.090133,7.266859,0.388007,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.278825,0.865620,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,38.995785,0,32,6.079882,0.244057,0.603073,0.647941,12.813358,0.694602,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.133168,0.000000,16,24,0.130999,0.196499,"Low (1)","Idle (0)",0,0.000000,512,768
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",227,218.312500,100.000000,96.754223,91.779989,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6213,301,0.000000,0.000000,20.653180,1.075908,42.839826,2.333624,0.000000,28.351112,37.034235,100.000000,22.039782,42.839826,2.333624,50.343075,2.438961,0.000000,41.486648,0.000000,0.000000,16.594659,1.037166,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",3.596913,16.752125,30.878419,0.000000,28.428870,4.944318,12.840971,0.548006,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.494355,1.516022,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,40.286996,0,32,6.587968,0.245878,0.377051,0.638018,12.617117,0.682883,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.070019,0.000000,4181,76,33.878061,0.615817,"Low (2)","Idle (0)",0,0.000000,133792,2432
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",236,218.312500,100.000000,96.754223,91.869453,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,8628,301,0.000000,0.000000,20.191573,1.112587,40.691171,2.304180,0.000000,29.363828,100.000000,100.000000,21.761696,40.691171,2.304180,69.029379,2.408188,0.000000,40.963192,0.000000,0.000000,16.385277,1.024080,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",52.721276,9.568370,17.605941,0.000000,8.241153,1.344255,8.989952,0.374836,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.318043,0.836173,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,100.000000,0,32,5.993176,0.239954,0.626379,0.634986,12.557160,0.990250,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.072891,0.000000,24,36,0.192015,0.288022,"Low (1)","Idle (0)",0,0.000000,768,1152
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",245,218.312500,100.000000,96.754223,91.832773,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5676,317,0.000000,0.000000,19.869195,1.070004,40.528336,2.258108,0.000000,28.963812,35.596827,100.000000,21.326576,40.528336,2.258108,44.503547,2.485487,0.000000,40.144143,0.000000,0.000000,16.057658,1.003604,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7125,"Low (1)",4.177682,24.746908,36.620366,0.000000,16.204985,5.724971,9.607342,0.772761,3.125000,36864,0,92292,0,6148,39729,30264,0,5645,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.576476,1.568510,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,38.995785,0,32,7.145454,0.245882,0.374083,0.618490,12.250434,0.644010,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.069705,0.000000,3565,52,27.951928,0.407714,"Low (1)","Idle (0)",0,0.000000,114080,1664
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",254,218.312500,100.000000,96.755117,91.779989,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5335,301,0.000000,0.000000,20.720784,1.079430,42.980054,2.341263,0.000000,28.351112,100.000000,97.222222,22.111925,42.980054,2.341263,43.370265,2.446945,0.000000,41.622446,0.000000,0.000000,16.648979,1.040561,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",41.098028,7.635138,19.304295,0.000000,22.743119,2.218832,5.834927,0.248317,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.234386,0.682959,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,99.856502,0,32,6.270917,0.239865,0.369141,0.374214,7.400264,0.676839,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.132717,0.000000,432,20,3.511894,0.162588,"Low (1)","Idle (0)",0,0.000000,13824,640
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",263,218.312500,100.000000,96.754223,91.869453,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5562,301,0.000000,0.000000,20.455157,1.127111,41.222358,2.334259,0.000000,29.363828,100.000000,97.222222,22.045776,41.222358,2.334259,45.080369,2.439624,0.000000,41.497931,0.000000,0.000000,16.599172,1.037448,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",3.673431,17.960030,30.660691,0.000000,27.176117,5.128562,12.893388,0.553414,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.510070,1.444295,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,99.851135,0,32,6.023457,0.244001,0.615507,0.379021,7.495317,0.399679,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.096765,0.000000,300,24,2.431519,0.194522,"Low (1)","Idle (0)",0,0.000000,9600,768
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",272,218.312500,100.000000,96.754223,91.832773,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6105,301,0.000000,0.000000,20.455799,1.101594,41.724866,2.324775,0.000000,28.963812,100.000000,97.222222,21.956207,41.724866,2.324775,49.280384,2.429713,0.000000,41.329330,0.000000,0.000000,16.531732,1.033233,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",3.759056,17.478093,31.581344,0.000000,28.472494,2.483405,13.676702,0.561542,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.540774,1.446590,288,0,0,0,0,0,"Idle (0)","Low (1)",0,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,99.853399,0,32,5.884447,0.245887,0.630733,0.639401,12.644456,0.402443,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.108413,0.000000,3885,190,31.360244,1.533706,"Low (2)","Idle (0)",0,0.000000,124320,6080
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",281,218.312500,100.000000,96.754223,91.782672,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6420,301,0.000000,0.000000,20.419999,1.063761,42.356150,2.307277,0.000000,28.351112,37.034235,97.222222,21.790945,42.356150,2.307277,51.433040,2.411424,0.000000,41.018250,0.000000,0.000000,16.407300,1.025456,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",30.428811,15.591290,27.711223,0.000000,12.343719,4.187605,7.430486,0.574204,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.440871,1.291792,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,40.143498,0,32,5.027736,0.244408,0.906802,0.919263,18.178868,0.652966,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.071870,0.000000,296,22,2.371368,0.176250,"Low (1)","Idle (0)",0,0.000000,9472,704
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",290,218.312500,100.000000,96.754223,91.869453,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5558,301,0.000000,0.000000,20.691502,1.140134,41.698655,2.361229,0.000000,29.363828,100.000000,100.000000,22.300500,41.698655,2.361229,45.568448,2.467813,0.000000,41.977411,0.000000,0.000000,16.790965,1.049435,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",3.606525,17.321555,29.746121,0.000000,29.317973,5.124231,12.474228,0.537254,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.486840,1.385273,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,100.000000,0,32,6.697353,0.243410,0.605006,0.377365,7.462567,0.396600,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.108243,0.000000,4,12,0.032795,0.098385,"Low (1)","Idle (0)",0,0.000000,128,384
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",299,218.312500,100.000000,96.754223,91.781778,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,8135,301,0.000000,0.000000,20.245841,1.054688,41.994904,2.287598,0.000000,28.351112,100.000000,100.000000,21.605095,41.994904,2.287598,64.616709,2.390858,0.000000,40.668414,0.000000,0.000000,16.267366,1.016710,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",21.597869,11.109730,26.885211,0.000000,29.353403,1.545847,7.942010,0.348569,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.319402,0.897959,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,100.000000,0,32,4.983762,0.240445,0.625034,0.913806,18.070968,0.965161,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.132903,0.000000,8,28,0.063544,0.222405,"Low (1)","Idle (0)",0,0.000000,256,896
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",308,218.312500,100.000000,96.754223,91.834562,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5217,317,0.000000,0.000000,20.736631,1.116718,42.297695,2.356691,0.000000,28.963812,35.596827,100.000000,22.257638,42.297695,2.356691,42.690477,2.593997,0.000000,41.896729,0.000000,0.000000,16.758692,1.047418,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",2.700451,13.208419,32.862433,0.000000,36.317732,3.605927,9.486098,0.415937,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.369151,1.033851,288,0,0,0,0,0,"Idle (0)","Low (1)",512,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,38.995785,0,32,4.436714,0.246497,0.371813,0.385184,7.617209,0.403242,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.077889,0.000000,3989,320,32.641808,2.618546,"Low (2)","Idle (0)",0,0.000000,127648,10240
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",317,218.312500,100.000000,96.755117,91.870348,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5542,301,0.000000,0.000000,20.771503,1.144542,41.859876,2.370359,0.000000,29.363828,100.000000,100.000000,22.386721,41.859876,2.370359,45.612944,2.477354,0.000000,42.139709,0.000000,0.000000,16.855884,1.053493,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",3.701421,21.883239,31.047475,0.000000,27.264147,4.974492,8.463735,0.564769,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.496903,1.603819,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,100.000000,0,32,4.965812,0.239245,0.924930,0.937641,18.542301,0.409584,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.134025,0.000000,40,8,0.329216,0.065843,"Low (1)","Idle (0)",0,0.000000,1280,256
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",326,218.312500,100.000000,96.755117,91.781778,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5836,301,0.000000,0.000000,20.058726,1.044940,41.606781,2.266456,0.000000,28.351112,100.000000,100.000000,21.405418,41.606781,2.266456,45.927212,2.368761,0.000000,40.292550,0.000000,0.000000,16.117020,1.007314,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",26.098509,13.433379,27.187343,0.000000,21.196158,3.789835,6.378198,0.414161,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.384124,1.118293,288,0,0,0,0,0,"Idle (0)","Low (1)",512,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,100.000000,0,32,4.423683,0.241953,0.913561,0.926115,18.314372,0.661402,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.081257,0.000000,3713,12,29.219969,0.094436,"Low (1)","Idle (0)",0,0.000000,118816,384
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",335,218.312500,100.000000,96.754223,91.833667,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5625,301,0.000000,0.000000,20.384024,1.097729,41.578463,2.316618,0.000000,28.963812,100.000000,97.916667,21.879168,41.578463,2.316618,45.246441,2.421187,0.000000,41.184316,0.000000,0.000000,16.473726,1.029608,49.025440,47.384983,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",4.144348,19.384855,35.938344,0.000000,16.783681,5.744185,15.031563,0.787081,3.125000,36864,0,92292,0,6148,39729,30264,0,5602,332,332,3729,1568,0,0.000000,0.000000,0,5169,0.587876,1.598066,288,0,0,0,0,0,"Idle (0)","Low (1)",0,512,704,0,512,0,64,0,32,0,0,0,0,0,0,0,165408,0,0,9216,0,0,0,0,0,2720,0,0,241,0,0,0,0,0,0,0,160,99.890049,0,32,5.895410,0.247164,0.636886,0.374076,7.397528,0.391242,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (2)","Idle (0)",0.000000,0.068330,0.000000,3039,114,24.445144,0.916995,"Low (1)","Idle (0)",0,0.000000,97248,3648
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",344,218.312500,100.000000,96.754223,91.872137,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,5826,301,0.000000,0.000000,20.328003,1.120104,40.966111,2.319748,0.000000,29.363828,100.000000,97.222222,21.908734,40.966111,2.319748,46.926576,2.424459,0.000000,41.239970,0.000000,0.000000,16.495988,1.030999,49.621510,48.285590,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",29.948590,14.454863,27.743667,0.000000,12.294558,2.073733,11.199755,0.577369,3.125000,36864,0,92292,0,6148,39646,30430,0,5602,332,332,3738,1568,0,0.000000,0.000000,0,5086,0.469487,1.237980,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,162752,0,0,9216,0,0,0,0,0,2720,0,0,250,0,0,0,0,0,0,0,160,99.851135,0,32,5.921049,0.238963,0.907744,0.376582,7.447091,0.396735,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","Idle (0)",0.000000,0.107042,0.000000,264,24,2.126436,0.193312,"Low (1)","Idle (0)",0,0.000000,8448,768
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z12pgain_kerneliilP5PointiPfS1_PiPb",353,218.312500,100.000000,96.754223,91.779989,0.013742,1.000000,1.000000,0.000000,0.000000,15.457386,4.500000,32,512,0,0,10882,288,0,5,6491,301,0.000000,0.000000,20.845882,1.085947,43.239539,2.355398,0.000000,28.351112,100.000000,100.000000,22.245422,43.239539,2.355398,53.086409,2.461718,0.000000,41.873734,0.000000,0.000000,16.749494,1.046843,48.210233,46.104601,2720,0,0,0,0,52224,18432,16384,1024,0,6986,7082,"Low (1)",41.354221,10.065527,20.237372,0.000000,22.069013,1.147443,3.921484,0.267242,3.125000,36864,0,92292,0,6148,39847,30028,0,5602,332,332,3710,1568,0,0.000000,0.000000,0,5287,0.237589,0.700110,288,0,0,0,0,0,"Idle (0)","Low (1)",0,0,704,0,512,0,64,0,32,0,0,0,0,0,0,0,169184,0,0,9216,0,0,0,0,0,2720,0,0,222,0,0,0,0,0,0,0,160,100.000000,0,32,7.128968,0.246873,0.371438,0.406404,8.036842,0.432572,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.076166,0.000000,3577,812,29.254365,6.640913,"Low (2)","Idle (0)",0,0.000000,114464,25984
