==638== NVPROF is profiling process 638, command: /benchrun/native/cuda6-transpose/sm6_gtx1080/input-repeat1-dimx128-dimy128/transpose -repeat=1 -dimX=128 -dimY=128
==638== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==638== Profiling application: /benchrun/native/cuda6-transpose/sm6_gtx1080/input-repeat1-dimx128-dimy128/transpose -repeat=1 -dimX=128 -dimY=128
==638== Profiling result:
"Device","Context","Stream","Kernel","Correlation_ID","elapsed_cycles_sm","inst_per_warp","branch_efficiency","warp_execution_efficiency","warp_nonpred_execution_efficiency","inst_replay_overhead","shared_load_transactions_per_request","shared_store_transactions_per_request","local_load_transactions_per_request","local_store_transactions_per_request","gld_transactions_per_request","gst_transactions_per_request","shared_store_transactions","shared_load_transactions","local_load_transactions","local_store_transactions","gld_transactions","gst_transactions","sysmem_read_transactions","sysmem_write_transactions","l2_read_transactions","l2_write_transactions","global_hit_rate","local_hit_rate","gld_requested_throughput","gst_requested_throughput","gld_throughput","gst_throughput","local_memory_overhead","tex_cache_hit_rate","l2_tex_read_hit_rate","l2_tex_write_hit_rate","tex_cache_throughput","l2_tex_read_throughput","l2_tex_write_throughput","l2_read_throughput","l2_write_throughput","sysmem_read_throughput","sysmem_write_throughput","local_load_throughput","local_store_throughput","shared_load_throughput","shared_store_throughput","gld_efficiency","gst_efficiency","tex_cache_transactions","flop_count_dp","flop_count_dp_add","flop_count_dp_fma","flop_count_dp_mul","flop_count_sp","flop_count_sp_add","flop_count_sp_fma","flop_count_sp_mul","flop_count_sp_special","inst_executed","inst_issued","sysmem_utilization","stall_inst_fetch","stall_exec_dependency","stall_memory_dependency","stall_texture","stall_sync","stall_other","stall_constant_memory_dependency","stall_pipe_busy","shared_efficiency","inst_fp_32","inst_fp_64","inst_integer","inst_bit_convert","inst_control","inst_compute_ld_st","inst_misc","inst_inter_thread_communication","issue_slots","cf_issued","cf_executed","ldst_issued","ldst_executed","atomic_transactions","atomic_transactions_per_request","l2_atomic_throughput","l2_atomic_transactions","l2_tex_read_transactions","stall_memory_throttle","stall_not_selected","l2_tex_write_transactions","flop_count_hp","flop_count_hp_add","flop_count_hp_mul","flop_count_hp_fma","inst_fp_16","sysmem_read_utilization","sysmem_write_utilization","pcie_total_data_transmitted","pcie_total_data_received","inst_executed_global_loads","inst_executed_local_loads","inst_executed_shared_loads","inst_executed_surface_loads","inst_executed_global_stores","inst_executed_local_stores","inst_executed_shared_stores","inst_executed_surface_stores","inst_executed_global_atomics","inst_executed_global_reductions","inst_executed_surface_atomics","inst_executed_surface_reductions","inst_executed_shared_atomics","inst_executed_tex_ops","l2_global_load_bytes","l2_local_load_bytes","l2_surface_load_bytes","l2_local_global_store_bytes","l2_global_reduction_bytes","l2_global_atomic_store_bytes","l2_surface_store_bytes","l2_surface_reduction_bytes","l2_surface_atomic_store_bytes","global_load_requests","local_load_requests","surface_load_requests","global_store_requests","local_store_requests","surface_store_requests","global_atomic_requests","global_reduction_requests","surface_atomic_requests","surface_reduction_requests","sysmem_read_bytes","sysmem_write_bytes","l2_tex_hit_rate","texture_load_requests","unique_warps_launched","sm_efficiency","achieved_occupancy","ipc","issued_ipc","issue_slot_utilization","eligible_warps_per_cycle","tex_utilization","l2_utilization","shared_utilization","ldst_fu_utilization","cf_fu_utilization","special_fu_utilization","tex_fu_utilization","single_precision_fu_utilization","double_precision_fu_utilization","flop_hp_efficiency","flop_sp_efficiency","flop_dp_efficiency","dram_read_transactions","dram_write_transactions","dram_read_throughput","dram_write_throughput","dram_utilization","half_precision_fu_utilization","ecc_transactions","ecc_throughput","dram_read_bytes","dram_write_bytes"
,,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z4copyPfS_ii",120,117525,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.003906,4.000000,0,0,0,0,8194,2048,0,5,2292,2061,0.000000,0.000000,31.739551,31.739551,31.739551,31.739551,0.000000,50.000000,0.000000,100.000000,31.739551,31.739551,31.739551,35.521021,31.941023,0.000000,79.348877,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,2048,0,0,0,0,0,0,0,0,0,9728,10752,"Low (1)",6.366781,13.761201,28.680609,0.000000,0.000000,6.206866,40.917264,0.302422,0.000000,0,0,180224,0,16384,32768,81920,0,10752,512,512,6144,3072,0,0.000000,0.000000,0,2048,2.122675,1.642182,2048,0,0,0,0,0,"Idle (0)","Low (1)",0,512,512,0,0,0,512,0,0,0,0,0,0,0,0,0,65536,0,0,65536,0,0,0,0,0,2048,0,0,2048,0,0,0,0,0,0,0,160,50.000000,0,512,20.823118,0.364799,0.266484,0.506286,12.657155,0.817206,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,2114,2083,32.762407,32.281975,"Low (3)","Idle (0)",0,0.000000,67648,66656
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z4copyPfS_ii",122,119430,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.003906,4.000000,0,0,0,0,8194,2048,0,5,4556,2061,0.000000,0.000000,30.857005,30.857005,30.857005,30.857005,0.000000,50.000000,100.000000,50.000000,30.857005,30.857005,30.857005,68.644783,31.052875,0.000000,77.142512,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,2048,0,0,0,0,0,0,0,0,0,9728,10752,"Low (1)",6.906029,13.822008,31.336107,0.000000,0.000000,6.703528,36.867115,0.455023,0.000000,0,0,180224,0,16384,32768,81920,0,10752,512,512,6144,3072,0,0.000000,0.000000,0,2048,2.288026,1.622164,2048,0,0,0,0,0,"Idle (0)","Low (1)",512,0,512,0,0,0,512,0,0,0,0,0,0,0,0,0,65536,0,0,65536,0,0,0,0,0,2048,0,0,2048,0,0,0,0,0,0,0,160,75.000000,0,512,20.928705,0.362028,0.455836,0.289118,7.227944,0.451316,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,352,21,5.303548,0.316405,"Low (1)","Idle (0)",0,0.000000,11264,672
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z13copySharedMemPfS_ii",130,143345,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.003906,4.000000,512,512,0,0,8194,2048,0,5,2548,2077,0.000000,0.000000,29.671928,29.671928,29.671928,29.671928,0.000000,50.000000,100.000000,100.000000,29.671928,29.671928,29.671928,36.916051,30.092087,0.000000,74.179820,0.000000,0.000000,29.671928,29.671928,100.000000,100.000000,2048,0,0,0,0,0,0,0,0,0,18432,19968,"Low (1)",17.356282,19.297418,19.059096,0.000000,8.551330,6.768596,24.861084,1.763834,100.000000,0,0,278528,0,16384,81920,196608,0,19456,1024,1024,8192,5632,0,0.000000,0.000000,0,2048,0.196202,2.146158,2048,0,0,0,0,0,"Idle (0)","Low (1)",0,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,65536,0,0,65536,0,0,0,0,0,2048,0,0,2048,0,0,0,0,0,0,0,160,100.000000,0,512,29.757021,0.380662,0.558461,0.771889,18.802428,1.212996,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,462,24,6.693570,0.347718,"Low (1)","Idle (0)",0,0.000000,14784,768
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z13copySharedMemPfS_ii",132,142510,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.003906,4.000000,512,512,0,0,8194,2048,0,5,2258,2061,0.000000,0.000000,29.428716,29.428716,29.428716,29.428716,0.000000,50.000000,100.000000,100.000000,29.428716,29.428716,29.428716,32.446309,29.615519,0.000000,73.571789,0.000000,0.000000,29.428716,29.428716,100.000000,100.000000,2048,0,0,0,0,0,0,0,0,0,18432,19968,"Low (1)",6.036924,22.588593,21.354843,0.000000,9.519765,7.649910,28.095944,2.026978,100.000000,0,0,278528,0,16384,81920,196608,0,19456,1024,1024,8192,5632,0,0.000000,0.000000,0,2048,0.220672,2.506370,2048,0,0,0,0,0,"Idle (0)","Low (1)",512,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,65536,0,0,65536,0,0,0,0,0,2048,0,0,2048,0,0,0,0,0,0,0,160,100.000000,0,512,21.660661,0.369036,0.840148,0.481877,11.738018,0.758061,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,0,33,0.000000,0.474193,"Low (1)","Idle (0)",0,0.000000,0,1056
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z14transposeNaivePfS_ii",140,168550,22.000000,100.000000,100.000000,100.000000,0.136364,0.000000,0.000000,0.000000,0.000000,16.003906,32.000000,0,0,0,0,8194,16384,0,5,2690,16397,0.000000,0.000000,19.444140,19.444140,19.444140,155.553122,0.000000,10.000000,0.000000,100.000000,19.444140,19.444140,155.553122,25.539422,155.676547,0.000000,48.610351,0.000000,0.000000,0.000000,0.000000,100.000000,12.500000,2048,0,0,0,0,0,0,0,0,0,11264,12800,"Low (1)",11.311711,6.986239,38.543633,0.000000,0.000000,4.005231,31.498551,0.367015,0.000000,0,0,229376,0,16384,32768,81920,0,12800,512,512,6144,3072,0,0.000000,0.000000,0,2048,6.024002,1.263618,16384,0,0,0,0,0,"Idle (0)","Low (1)",0,0,512,0,0,0,512,0,0,0,0,0,0,0,0,0,65536,0,0,524288,0,0,0,0,0,2048,0,0,2048,0,0,0,0,0,0,0,160,88.888889,0,512,20.403826,0.307503,0.241158,0.345871,8.646779,0.617434,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,2370,2131,22.501276,20.232160,"Low (2)","Idle (0)",0,0.000000,75840,68192
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z14transposeNaivePfS_ii",142,134375,22.000000,100.000000,100.000000,100.000000,0.136364,0.000000,0.000000,0.000000,0.000000,16.003906,32.000000,0,0,0,0,8194,16384,0,5,4726,16397,0.000000,0.000000,19.394711,19.394711,19.394711,155.157690,0.000000,10.000000,0.000000,100.000000,19.394711,19.394711,155.157690,44.755569,155.280801,0.000000,48.486777,0.000000,0.000000,0.000000,0.000000,100.000000,12.500000,2048,0,0,0,0,0,0,0,0,0,11264,12800,"Low (1)",29.578840,9.033755,15.801806,0.000000,0.000000,4.921171,25.591257,0.584876,0.000000,0,0,229376,0,16384,32768,81920,0,12800,512,512,6144,3072,0,0.000000,0.000000,0,2048,12.983976,1.504319,16384,0,0,0,0,0,"Idle (0)","Low (1)",2048,16384,512,0,0,0,512,0,0,0,0,0,0,0,0,0,65536,0,0,524288,0,0,0,0,0,2048,0,0,2048,0,0,0,0,0,0,0,160,88.888889,0,512,21.683722,0.312576,0.339666,0.385984,9.649599,0.610527,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,2286,1731,21.648589,16.392698,"Low (2)","Idle (0)",0,0.000000,73152,55392
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z18transposeCoalescedPfS_ii",150,145660,34.000000,100.000000,100.000000,100.000000,0.088235,8.000000,1.000000,0.000000,0.000000,16.003906,4.000000,512,4096,0,0,8194,2048,0,5,2216,2061,0.000000,0.000000,28.467890,28.467890,28.467890,28.467890,0.000000,50.000000,98.242188,100.000000,28.467890,28.467890,28.467890,30.803147,28.648594,0.000000,71.169724,0.000000,0.000000,227.743120,28.467890,100.000000,100.000000,2048,0,0,0,0,0,0,0,0,0,17408,18944,"Low (1)",4.287719,13.321398,30.193672,0.000000,11.015460,5.481454,31.499879,1.977729,22.222222,0,0,327680,0,16384,81920,131072,0,18944,512,512,8192,5632,0,0.000000,0.000000,0,2048,0.062867,2.159822,2048,0,0,0,0,0,"Idle (0)","Low (1)",0,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,65536,0,0,65536,0,0,0,0,0,2048,0,0,2048,0,0,0,0,0,0,0,160,99.121094,0,512,27.851103,0.369040,0.505797,0.550426,13.760642,1.353663,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,2147,2040,29.844023,28.356687,"Low (2)","Idle (0)",0,0.000000,68704,65280
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z18transposeCoalescedPfS_ii",152,122095,34.000000,100.000000,100.000000,100.000000,0.088235,8.000000,1.000000,0.000000,0.000000,16.003906,4.000000,512,4096,0,0,8194,2048,0,5,2112,2061,0.000000,0.000000,28.534435,28.534435,28.534435,28.534435,0.000000,50.000000,0.000000,100.000000,28.534435,28.534435,28.534435,29.426136,28.715562,0.000000,71.336087,0.000000,0.000000,228.275479,28.534435,100.000000,100.000000,2048,0,0,0,0,0,0,0,0,0,17408,18944,"Low (1)",5.783296,17.376709,12.252976,0.000000,8.745081,7.538409,42.656178,2.647914,22.222222,0,0,327680,0,16384,81920,131072,0,18944,512,512,8192,5632,0,0.000000,0.000000,0,2048,0.085298,2.914139,2048,0,0,0,0,0,"Idle (0)","Low (1)",512,512,512,0,512,0,512,0,512,0,0,0,0,0,0,0,65536,0,0,65536,0,0,0,0,0,2048,0,0,2048,0,0,0,0,0,0,0,160,50.000000,0,512,22.903464,0.368792,0.396285,0.433620,10.840505,0.834005,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,2092,1940,29.147479,27.029689,"Low (2)","Idle (0)",0,0.000000,66944,62080
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z24transposeNoBankConflictsPfS_ii",160,101040,36.000000,100.000000,100.000000,100.000000,0.083333,2.000000,2.000000,0.000000,0.000000,16.003906,4.000000,1024,1024,0,0,8194,2048,0,5,2244,2061,0.000000,0.000000,29.203424,29.203424,29.203424,29.203424,0.000000,50.000000,100.000000,50.000000,29.203424,29.203424,29.203424,31.998283,29.388797,0.000000,73.008559,0.000000,0.000000,58.406848,58.406848,100.000000,100.000000,2048,0,0,0,0,0,0,0,0,0,18432,19968,"Low (1)",18.762152,15.599798,14.382604,0.000000,9.004523,8.128433,28.987305,1.819461,50.000000,0,0,360448,0,16384,81920,131072,0,19968,512,512,8192,5632,0,0.000000,0.000000,0,2048,0.147944,3.167779,2048,0,0,0,0,0,"Idle (0)","Low (1)",0,0,512,0,512,0,512,0,512,0,0,0,0,0,0,0,65536,0,0,65536,0,0,0,0,0,2048,0,0,2048,0,0,0,0,0,0,0,160,75.000000,0,512,34.813275,0.376534,0.440367,0.477064,11.926606,1.166496,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (2)","Idle (0)",0.000000,0.000000,0.000000,2104,2020,30.001955,28.804158,"Low (2)","Idle (0)",0,0.000000,67328,64640
