==308== NVPROF is profiling process 308, command: /benchrun/native/sm6_gtx1080/cuda10-transpose/input-repeat1-dimx64-dimy64/transpose -repeat=1 -dimX=64 -dimY=64
==308== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==308== Profiling application: /benchrun/native/sm6_gtx1080/cuda10-transpose/input-repeat1-dimx64-dimy64/transpose -repeat=1 -dimX=64 -dimY=64
==308== Profiling result:
"Device","Context","Stream","Kernel","Correlation_ID","elapsed_cycles_sm","inst_per_warp","branch_efficiency","warp_execution_efficiency","warp_nonpred_execution_efficiency","inst_replay_overhead","shared_load_transactions_per_request","shared_store_transactions_per_request","local_load_transactions_per_request","local_store_transactions_per_request","gld_transactions_per_request","gst_transactions_per_request","shared_store_transactions","shared_load_transactions","local_load_transactions","local_store_transactions","gld_transactions","gst_transactions","sysmem_read_transactions","sysmem_write_transactions","l2_read_transactions","l2_write_transactions","global_hit_rate","local_hit_rate","gld_requested_throughput","gst_requested_throughput","gld_throughput","gst_throughput","local_memory_overhead","tex_cache_hit_rate","l2_tex_read_hit_rate","l2_tex_write_hit_rate","tex_cache_throughput","l2_tex_read_throughput","l2_tex_write_throughput","l2_read_throughput","l2_write_throughput","sysmem_read_throughput","sysmem_write_throughput","local_load_throughput","local_store_throughput","shared_load_throughput","shared_store_throughput","gld_efficiency","gst_efficiency","tex_cache_transactions","flop_count_dp","flop_count_dp_add","flop_count_dp_fma","flop_count_dp_mul","flop_count_sp","flop_count_sp_add","flop_count_sp_fma","flop_count_sp_mul","flop_count_sp_special","inst_executed","inst_issued","sysmem_utilization","stall_inst_fetch","stall_exec_dependency","stall_memory_dependency","stall_texture","stall_sync","stall_other","stall_constant_memory_dependency","stall_pipe_busy","shared_efficiency","inst_fp_32","inst_fp_64","inst_integer","inst_bit_convert","inst_control","inst_compute_ld_st","inst_misc","inst_inter_thread_communication","issue_slots","cf_issued","cf_executed","ldst_issued","ldst_executed","atomic_transactions","atomic_transactions_per_request","l2_atomic_throughput","l2_atomic_transactions","l2_tex_read_transactions","stall_memory_throttle","stall_not_selected","l2_tex_write_transactions","flop_count_hp","flop_count_hp_add","flop_count_hp_mul","flop_count_hp_fma","inst_fp_16","sysmem_read_utilization","sysmem_write_utilization","pcie_total_data_transmitted","pcie_total_data_received","inst_executed_global_loads","inst_executed_local_loads","inst_executed_shared_loads","inst_executed_surface_loads","inst_executed_global_stores","inst_executed_local_stores","inst_executed_shared_stores","inst_executed_surface_stores","inst_executed_global_atomics","inst_executed_global_reductions","inst_executed_surface_atomics","inst_executed_surface_reductions","inst_executed_shared_atomics","inst_executed_tex_ops","l2_global_load_bytes","l2_local_load_bytes","l2_surface_load_bytes","l2_local_global_store_bytes","l2_global_reduction_bytes","l2_global_atomic_store_bytes","l2_surface_store_bytes","l2_surface_reduction_bytes","l2_surface_atomic_store_bytes","global_load_requests","local_load_requests","surface_load_requests","global_store_requests","local_store_requests","surface_store_requests","global_atomic_requests","global_reduction_requests","surface_atomic_requests","surface_reduction_requests","sysmem_read_bytes","sysmem_write_bytes","l2_tex_hit_rate","texture_load_requests","unique_warps_launched","sm_efficiency","achieved_occupancy","ipc","issued_ipc","issue_slot_utilization","eligible_warps_per_cycle","tex_utilization","l2_utilization","shared_utilization","ldst_fu_utilization","cf_fu_utilization","special_fu_utilization","tex_fu_utilization","single_precision_fu_utilization","double_precision_fu_utilization","flop_hp_efficiency","flop_sp_efficiency","flop_dp_efficiency","dram_read_transactions","dram_write_transactions","dram_read_throughput","dram_write_throughput","dram_utilization","half_precision_fu_utilization","ecc_transactions","ecc_throughput","dram_read_bytes","dram_write_bytes"
,,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z4copyPfS_ii",122,130695,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.015625,4.000000,0,0,0,0,2050,512,0,5,742,541,0.000000,0.000000,8.477105,8.477105,8.477105,8.477105,0.000000,50.000000,100.000000,50.000000,8.477105,8.477105,8.477105,12.285180,8.957254,0.000000,84.771049,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,512,0,0,0,0,0,0,0,0,0,2432,2688,"Low (1)",27.758237,5.340087,27.191817,0.000000,0.000000,2.480368,36.195657,0.066699,0.000000,0,0,45056,0,4096,8192,20480,0,2688,128,128,1536,768,0,0.000000,0.000000,0,512,0.948376,0.018759,512,0,0,0,0,0,"Idle (0)","Low (1)",0,512,128,0,0,0,128,0,0,0,0,0,0,0,0,0,16384,0,0,16384,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,75.000000,0,128,19.448981,0.121997,0.095432,0.098995,2.474865,0.100320,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,562,448,9.304947,7.417467,"Low (1)","Idle (0)",0,0.000000,17984,14336
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z4copyPfS_ii",124,111520,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.015625,4.000000,0,0,0,0,2050,512,0,5,740,525,0.000000,0.000000,8.256920,8.256920,8.256920,8.256920,0.000000,50.000000,0.000000,50.000000,8.256920,8.256920,8.256920,11.933830,8.466569,0.000000,82.569204,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,512,0,0,0,0,0,0,0,0,0,2432,2688,"Low (1)",27.347852,5.300653,27.302579,0.000000,0.000000,2.764291,36.226160,0.067130,0.000000,0,0,45056,0,4096,8192,20480,0,2688,128,128,1536,768,0,0.000000,0.000000,0,512,0.963235,0.028101,512,0,0,0,0,0,"Idle (0)","Low (1)",512,512,128,0,0,0,128,0,0,0,0,0,0,0,0,0,16384,0,0,16384,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,25.000000,0,128,21.447305,0.122332,0.084727,0.093645,2.341137,0.101755,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,0,8,0.000000,0.129014,"Low (1)","Idle (0)",0,0.000000,0,256
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z13copySharedMemPfS_ii",132,138710,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.015625,4.000000,128,128,0,0,2050,512,0,5,816,541,0.000000,0.000000,7.769241,7.769241,7.769241,7.769241,0.000000,50.000000,100.000000,50.000000,7.769241,7.769241,7.769241,12.382228,8.209296,0.000000,77.692409,0.000000,0.000000,7.769241,7.769241,100.000000,100.000000,512,0,0,0,0,0,0,0,0,0,4608,4992,"Low (1)",20.844977,9.651828,20.652261,0.000000,5.015819,19.034657,24.397363,0.292285,100.000000,0,0,69632,0,4096,20480,49152,0,4864,256,256,2048,1408,0,0.000000,0.000000,0,512,0.051391,0.059421,512,0,0,0,0,0,"Idle (0)","Low (1)",0,512,128,0,128,0,128,0,128,0,0,0,0,0,0,0,16384,0,0,16384,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,75.000000,0,128,18.892031,0.123633,0.246351,0.147955,3.604031,0.148548,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,1303,8,19.772111,0.121394,"Low (1)","Idle (0)",0,0.000000,41696,256
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z13copySharedMemPfS_ii",134,115470,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.015625,4.000000,128,128,0,0,2050,512,0,5,810,525,0.000000,0.000000,7.509247,7.509247,7.509247,7.509247,0.000000,50.000000,0.000000,50.000000,7.509247,7.509247,7.509247,11.879863,7.699911,0.000000,75.092465,0.000000,0.000000,7.509247,7.509247,100.000000,100.000000,512,0,0,0,0,0,0,0,0,0,4608,4992,"Low (1)",22.604210,10.411202,22.276895,0.000000,5.763770,7.963930,30.541261,0.320812,100.000000,0,0,69632,0,4096,20480,49152,0,4864,256,256,2048,1408,0,0.000000,0.000000,0,512,0.055492,0.062428,512,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128,0,128,0,128,0,128,0,0,0,0,0,0,0,16384,0,0,16384,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,25.000000,0,128,22.142544,0.124338,0.152124,0.231583,5.641121,0.232325,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,698,466,10.237215,6.834588,"Low (1)","Idle (0)",0,0.000000,22336,14912
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z14transposeNaivePfS_ii",142,141370,22.000000,100.000000,100.000000,100.000000,0.136364,0.000000,0.000000,0.000000,0.000000,16.015625,32.000000,0,0,0,0,2050,4096,0,5,766,4109,0.000000,0.000000,7.660035,7.660035,7.660035,61.280277,0.000000,10.000000,0.000000,96.875000,7.660035,7.660035,61.280277,11.460130,61.474770,0.000000,76.600347,0.000000,0.000000,0.000000,0.000000,100.000000,12.500000,512,0,0,0,0,0,0,0,0,0,2816,3200,"Low (1)",22.918608,4.610677,28.666895,0.000000,0.000000,7.680707,34.746281,0.145614,0.000000,0,0,57344,0,4096,8192,20480,0,3200,128,128,1536,768,0,0.000000,0.000000,0,512,1.196982,0.034237,4096,0,0,0,0,0,"Idle (0)","Low (1)",0,512,128,0,0,0,128,0,0,0,0,0,0,0,0,0,16384,0,0,131072,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,86.111111,0,128,23.965774,0.123132,0.093521,0.105280,2.632012,0.107880,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,850,528,12.716854,7.899411,"Low (1)","Idle (0)",0,0.000000,27200,16896
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z14transposeNaivePfS_ii",144,142640,22.000000,100.000000,100.000000,100.000000,0.136364,0.000000,0.000000,0.000000,0.000000,16.015625,32.000000,0,0,0,0,2050,4096,0,5,770,4125,0.000000,0.000000,7.436057,7.436057,7.436057,59.488456,0.000000,10.000000,0.000000,96.875000,7.436057,7.436057,59.488456,11.183133,59.909639,0.000000,74.360570,0.000000,0.000000,0.000000,0.000000,100.000000,12.500000,512,0,0,0,0,0,0,0,0,0,2816,3200,"Low (1)",31.708313,6.390557,14.071961,0.000000,0.000000,3.014777,42.969726,0.183205,0.000000,0,0,57344,0,4096,8192,20480,0,3200,128,128,1536,768,0,0.000000,0.000000,0,512,1.615209,0.046252,4096,0,0,0,0,0,"Idle (0)","Low (1)",0,512,128,0,0,0,128,0,0,0,0,0,0,0,0,0,16384,0,0,131072,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,86.111111,0,128,18.319989,0.123217,0.086742,0.098571,2.464268,0.114209,"Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,612,524,8.888412,7.610340,"Low (1)","Idle (0)",0,0.000000,19584,16768
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z18transposeCoalescedPfS_ii",152,139820,34.000000,100.000000,100.000000,100.000000,0.088235,8.000000,1.000000,0.000000,0.000000,16.015625,4.000000,128,1024,0,0,2050,512,0,5,3240,557,0.000000,0.000000,7.100414,7.100414,7.100414,7.100414,0.000000,50.000000,0.000000,50.000000,7.100414,7.100414,7.100414,44.932306,7.724474,0.000000,71.004137,0.000000,0.000000,56.803310,7.100414,100.000000,100.000000,512,0,0,0,0,0,0,0,0,0,4352,4736,"Low (1)",26.576949,7.993581,24.103483,0.000000,4.832931,3.044266,32.767168,0.451238,22.222222,0,0,81920,0,4096,20480,32768,0,4736,128,128,2048,1408,0,0.000000,0.000000,0,512,0.050844,0.179542,512,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128,0,128,0,128,0,128,0,0,0,0,0,0,0,16384,0,0,16384,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,25.000000,0,128,22.817488,0.123111,0.139326,0.151960,3.799012,0.166463,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,732,530,10.151373,7.350038,"Low (1)","Idle (0)",0,0.000000,23424,16960
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z18transposeCoalescedPfS_ii",154,139040,34.000000,100.000000,100.000000,100.000000,0.088235,8.000000,1.000000,0.000000,0.000000,16.015625,4.000000,128,1024,0,0,2050,512,0,5,2912,541,0.000000,0.000000,7.414378,7.414378,7.414378,7.414378,0.000000,50.000000,0.000000,50.000000,7.414378,7.414378,7.414378,42.169272,7.834333,0.000000,74.143775,0.000000,0.000000,59.315021,7.414378,100.000000,100.000000,512,0,0,0,0,0,0,0,0,0,4352,4736,"Low (1)",22.463613,8.309295,21.234773,0.000000,4.710139,3.158224,39.415168,0.469778,22.222222,0,0,81920,0,4096,20480,32768,0,4736,128,128,2048,1408,0,0.000000,0.000000,0,512,0.052747,0.186263,512,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128,0,128,0,128,0,128,0,0,0,0,0,0,0,16384,0,0,16384,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,25.000000,0,128,25.948709,0.123016,0.282836,0.145232,3.630788,0.159092,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,808,536,11.700815,7.761927,"Low (1)","Idle (0)",0,0.000000,25856,17152
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z24transposeNoBankConflictsPfS_ii",162,135705,36.000000,100.000000,100.000000,100.000000,0.083333,2.000000,2.000000,0.000000,0.000000,16.015625,4.000000,256,256,0,0,2050,512,0,5,1034,525,0.000000,0.000000,7.617968,7.617968,7.617968,7.617968,0.000000,50.000000,0.000000,50.000000,7.617968,7.617968,7.617968,15.384724,7.811393,0.000000,76.179675,0.000000,0.000000,15.235935,15.235935,100.000000,100.000000,512,0,0,0,0,0,0,0,0,0,4608,4992,"Low (1)",28.594944,9.645068,11.065533,0.000000,6.062088,4.266128,39.730948,0.313438,50.000000,0,0,90112,0,4096,20480,32768,0,4992,128,128,2048,1408,0,0.000000,0.000000,0,512,0.067316,0.254537,512,0,0,0,0,0,"Idle (0)","Low (1)",0,0,128,0,128,0,128,0,128,0,0,0,0,0,0,0,16384,0,0,16384,0,0,0,0,0,512,0,0,512,0,0,0,0,0,0,0,160,25.000000,0,128,22.887514,0.124256,0.149141,0.169993,4.249813,0.186474,"Low (1)","Low (1)","Low (1)","Low (1)","Low (1)","Idle (0)","Low (1)","Low (1)","Idle (0)",0.000000,0.000000,0.000000,620,526,9.224883,7.826271,"Low (1)","Idle (0)",0,0.000000,19840,16832
