Start,Duration,Grid X,Grid Y,Grid Z,Block X,Block Y,Block Z,Registers Per Thread,Static SMem,Dynamic SMem,Size,Throughput,SrcMemType,DstMemType,Device,Context,Stream,Name,Correlation_ID
us,us,,,,,,,,KB,B,KB,GB/s,,,,,,,
302730.902000,1.056000,,,,,,,,,,4.000000,3.612403,Pageable,Device,NVIDIA GeForce GTX 1080 (0),1,7,[CUDA memcpy HtoD],109
302740.566000,0.992000,,,,,,,,,,4.000000,3.845461,Pageable,Device,NVIDIA GeForce GTX 1080 (0),1,7,[CUDA memcpy HtoD],110
302780.310000,4.832000,1,1,1,32,32,1,30,8.000000,0,,,,,NVIDIA GeForce GTX 1080 (0),1,7,_Z8mult_gpuPfS_S_ii,112
302804.086000,1.120000,,,,,,,,,,4.000000,3.405980,Device,Pageable,NVIDIA GeForce GTX 1080 (0),1,7,[CUDA memcpy DtoH],114
