kernel,kernel_id,stat,value
final_kernel,0,gpgpu_n_tot_w_icount,17664
final_kernel,0,l2_cache_write_hit,0
final_kernel,0,gpgpu_simulation_time_sec,4
final_kernel,0,total_core_cache_write_hit,0
final_kernel,0,gpu_tot_ipc,70.0171
final_kernel,0,total_core_cache_write_total,512
final_kernel,0,gpu_total_instructions,557056
final_kernel,0,l2_cache_read_total,1024
final_kernel,0,gpgpu_simulation_rate,1989
final_kernel,0,gpu_occupancy,66.001
final_kernel,0,gpu_tot_sim_cycle,7956
final_kernel,0,gpu_ipc,70.0171
final_kernel,0,l2_cache_read_hit,0
final_kernel,0,total_core_cache_read_total,1024
final_kernel,0,l2_bandwidth_gbps,8.711
final_kernel,0,total_core_cache_read_mshr_hit,0
final_kernel,0,kernel_launch_uid,1
final_kernel,0,l2_cache_write_total,512
final_kernel,0,l2_cache_write_miss,128
final_kernel,0,total_dram_writes,0
final_kernel,0,total_core_cache_read_hit,0
final_kernel,0,gpgpu_silicon_slowdown,708898
final_kernel,0,total_dram_reads,512
final_kernel,0,l2_cache_read_miss,128
