Start,Duration,Grid X,Grid Y,Grid Z,Block X,Block Y,Block Z,Registers Per Thread,Static SMem,Dynamic SMem,Size,Throughput,SrcMemType,DstMemType,Device,Context,Stream,Name,Correlation_ID
us,us,,,,,,,,KB,B,KB,GB/s,,,,,,,
298317.635000,8.352000,,,,,,,,,,64.000000,7.307849,Pageable,Device,NVIDIA GeForce GTX 1080 (0),1,7,[CUDA memcpy HtoD],109
298434.787000,8.321000,,,,,,,,,,64.000000,7.335075,Pageable,Device,NVIDIA GeForce GTX 1080 (0),1,7,[CUDA memcpy HtoD],110
298474.500000,9.248000,4,4,1,32,32,1,30,8.000000,0,,,,,NVIDIA GeForce GTX 1080 (0),1,7,_Z8mult_gpuPfS_S_ii,112
298498.756000,10.368000,,,,,,,,,,64.000000,5.886878,Device,Pageable,NVIDIA GeForce GTX 1080 (0),1,7,[CUDA memcpy DtoH],114
