kernel,kernel_id,stat,value
final_kernel,0,gpgpu_silicon_slowdown,786588
final_kernel,0,gpgpu_simulation_rate,2043
final_kernel,0,l2_cache_write_total,30720
final_kernel,0,l2_cache_read_total,16384
final_kernel,0,gpu_occupancy,33.3185
final_kernel,0,total_dram_writes,2048
final_kernel,0,gpgpu_n_tot_w_icount,286720
final_kernel,0,gpu_tot_ipc,442.8562
final_kernel,0,total_core_cache_read_hit,0
final_kernel,0,gpu_total_instructions,9047552
final_kernel,0,l2_cache_read_miss,512
final_kernel,0,kernel_launch_uid,16
final_kernel,0,l2_bandwidth_gbps,132.1427
final_kernel,0,total_core_cache_write_hit,0
final_kernel,0,total_core_cache_read_mshr_hit,0
final_kernel,0,gpgpu_simulation_time_sec,10
final_kernel,0,l2_cache_read_hit,15360
final_kernel,0,gpu_ipc,737.3288
final_kernel,0,l2_cache_write_hit,29696
final_kernel,0,gpu_tot_sim_cycle,20430
final_kernel,0,total_dram_reads,4132
final_kernel,0,l2_cache_write_miss,512
