Device,Context,Stream,Kernel,Correlation_ID,elapsed_cycles_sm,inst_per_warp,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,sysmem_read_transactions,sysmem_write_transactions,l2_read_transactions,l2_write_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,tex_cache_throughput,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_read_throughput,sysmem_write_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,tex_cache_transactions,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,sysmem_utilization,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_pipe_busy,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,l2_atomic_throughput,l2_atomic_transactions,l2_tex_read_transactions,stall_memory_throttle,stall_not_selected,l2_tex_write_transactions,flop_count_hp,flop_count_hp_add,flop_count_hp_mul,flop_count_hp_fma,inst_fp_16,sysmem_read_utilization,sysmem_write_utilization,pcie_total_data_transmitted,pcie_total_data_received,inst_executed_global_loads,inst_executed_local_loads,inst_executed_shared_loads,inst_executed_surface_loads,inst_executed_global_stores,inst_executed_local_stores,inst_executed_shared_stores,inst_executed_surface_stores,inst_executed_global_atomics,inst_executed_global_reductions,inst_executed_surface_atomics,inst_executed_surface_reductions,inst_executed_shared_atomics,inst_executed_tex_ops,l2_global_load_bytes,l2_local_load_bytes,l2_surface_load_bytes,l2_local_global_store_bytes,l2_global_reduction_bytes,l2_global_atomic_store_bytes,l2_surface_store_bytes,l2_surface_reduction_bytes,l2_surface_atomic_store_bytes,global_load_requests,local_load_requests,surface_load_requests,global_store_requests,local_store_requests,surface_store_requests,global_atomic_requests,global_reduction_requests,surface_atomic_requests,surface_reduction_requests,sysmem_read_bytes,sysmem_write_bytes,l2_tex_hit_rate,texture_load_requests,unique_warps_launched,sm_efficiency,achieved_occupancy,ipc,issued_ipc,issue_slot_utilization,eligible_warps_per_cycle,tex_utilization,l2_utilization,shared_utilization,ldst_fu_utilization,cf_fu_utilization,special_fu_utilization,tex_fu_utilization,single_precision_fu_utilization,double_precision_fu_utilization,flop_hp_efficiency,flop_sp_efficiency,flop_dp_efficiency,dram_read_transactions,dram_write_transactions,dram_read_throughput,dram_write_throughput,dram_utilization,half_precision_fu_utilization,ecc_transactions,ecc_throughput,dram_read_bytes,dram_write_bytes
,,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
NVIDIA GeForce GTX 1080 (0),1,7,_Z4copyPfS_ii,120,105605,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.062500,4.000000,0,0,0,0,514,128,0,5,362,157,0.000000,0.000000,2.008793,2.008793,2.008793,2.008793,0.000000,50.000000,0.000000,100.000000,2.008793,2.008793,2.008793,5.681117,2.463910,0.000000,80.351706,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,608,672,Low (1),26.136116,5.101859,32.039355,0.000000,0.000000,2.634241,33.023228,0.063476,0.000000,0,0,11264,0,1024,2048,5120,0,672,32,32,384,192,0,0.000000,0.000000,0,128,0.993791,0.007934,128,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,50.000000,0,32,3.378025,0.122267,0.196192,0.110672,2.766798,0.111331,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,8,0,0.125550,0.000000,Low (1),Idle (0),0,0.000000,256,0
NVIDIA GeForce GTX 1080 (0),1,7,_Z4copyPfS_ii,122,107460,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.062500,4.000000,0,0,0,0,514,128,0,5,354,141,0.000000,0.000000,2.109899,2.109899,2.109899,2.109899,0.000000,50.000000,0.000000,50.000000,2.109899,2.109899,2.109899,5.835189,2.324186,0.000000,84.395957,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,608,672,Low (1),27.790954,5.529560,27.036728,0.000000,0.000000,2.563938,35.946414,0.068372,0.000000,0,0,11264,0,1024,2048,5120,0,672,32,32,384,192,0,0.000000,0.000000,0,128,1.004209,0.059825,128,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,4.549418,0.123295,0.096309,0.174863,4.371585,0.182149,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,410,140,6.758270,2.307702,Low (1),Idle (0),0,0.000000,13120,4480
NVIDIA GeForce GTX 1080 (0),1,7,_Z4copyPfS_ii,124,105405,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.062500,4.000000,0,0,0,0,514,128,0,5,300,157,0.000000,0.000000,2.119276,2.119276,2.119276,2.119276,0.000000,50.000000,0.000000,50.000000,2.119276,2.119276,2.119276,4.967054,2.599425,0.000000,84.771049,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,608,672,Low (1),31.719859,6.378087,15.871054,0.000000,0.000000,3.282984,41.373514,0.079108,0.000000,0,0,11264,0,1024,2048,5120,0,672,32,32,384,192,0,0.000000,0.000000,0,128,1.285506,0.009889,128,0,0,0,0,0,Idle (0),Low (1),512,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,5.872868,0.123561,0.099672,0.099629,2.490734,0.100222,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,202,112,3.344483,1.854367,Low (1),Idle (0),0,0.000000,6464,3584
NVIDIA GeForce GTX 1080 (0),1,7,_Z4copyPfS_ii,126,108430,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.062500,4.000000,0,0,0,0,514,128,0,5,322,157,0.000000,0.000000,2.122814,2.122814,2.122814,2.122814,0.000000,50.000000,0.000000,50.000000,2.122814,2.122814,2.122814,5.340205,2.603764,0.000000,84.912571,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,608,672,Low (1),27.840117,5.501083,27.147118,0.000000,0.000000,2.849235,35.563947,0.068656,0.000000,0,0,11264,0,1024,2048,5120,0,672,32,32,384,192,0,0.000000,0.000000,0,128,1.021262,0.008582,128,0,0,0,0,0,Idle (0),Low (1),512,512,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,4.918776,0.123629,0.090194,0.110873,2.771820,0.111533,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,268,140,4.444642,2.321828,Low (1),Idle (0),0,0.000000,8576,4480
NVIDIA GeForce GTX 1080 (0),1,7,_Z13copySharedMemPfS_ii,134,112160,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,32,0,0,514,128,0,5,346,157,0.000000,0.000000,1.978577,1.978577,1.978577,1.978577,0.000000,50.000000,0.000000,50.000000,1.978577,1.978577,1.978577,5.348342,2.426849,0.000000,79.143096,0.000000,0.000000,1.978577,1.978577,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1152,1248,Low (1),30.138548,13.451421,13.260698,0.000000,5.829095,12.443002,24.342336,0.385830,100.000000,0,0,17408,0,1024,5120,12288,0,1216,64,64,512,352,0,0.000000,0.000000,0,128,0.070151,0.078920,128,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,5.891886,0.124334,0.153293,0.166068,4.045243,0.164304,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,184,144,2.844205,2.225900,Low (1),Idle (0),0,0.000000,5888,4608
NVIDIA GeForce GTX 1080 (0),1,7,_Z13copySharedMemPfS_ii,136,116490,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,32,0,0,514,128,0,5,500,141,0.000000,0.000000,1.936395,1.936395,1.936395,1.936395,0.000000,50.000000,0.000000,50.000000,1.936395,1.936395,1.936395,7.564041,2.133060,0.000000,77.455782,0.000000,0.000000,1.936395,1.936395,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1152,1248,Low (1),23.448509,10.230352,22.439024,0.000000,4.586721,9.884824,28.983740,0.311653,100.000000,0,0,17408,0,1024,5120,12288,0,1216,64,64,512,352,0,0.000000,0.000000,0,128,0.054201,0.060976,128,0,0,0,0,0,Idle (0),Low (1),512,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,5.550260,0.124333,0.153355,0.166134,4.046858,0.166114,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,226,104,3.418947,1.573321,Low (1),Idle (0),0,0.000000,7232,3328
NVIDIA GeForce GTX 1080 (0),1,7,_Z13copySharedMemPfS_ii,138,141845,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,32,0,0,514,128,0,5,434,157,0.000000,0.000000,1.973460,1.973460,1.973460,1.973460,0.000000,50.000000,0.000000,50.000000,1.973460,1.973460,1.973460,6.691261,2.420571,0.000000,78.938380,0.000000,0.000000,1.973460,1.973460,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1152,1248,Low (1),15.279104,13.056689,13.534161,0.000000,5.608126,12.370866,39.621495,0.381978,100.000000,0,0,17408,0,1024,5120,12288,0,1216,64,64,512,352,0,0.000000,0.000000,0,128,0.069450,0.078132,128,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,25.000000,0,32,5.513751,0.124376,0.151241,0.163651,3.986362,0.160472,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,234,104,3.607731,1.603436,Low (1),Idle (0),0,0.000000,7488,3328
NVIDIA GeForce GTX 1080 (0),1,7,_Z13copySharedMemPfS_ii,140,98080,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,32,0,0,514,128,0,5,562,157,0.000000,0.000000,1.917897,1.917897,1.917897,1.917897,0.000000,50.000000,100.000000,100.000000,1.917897,1.917897,1.917897,8.420767,2.352421,0.000000,76.715882,0.000000,0.000000,1.917897,1.917897,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1152,1248,Low (1),21.358800,9.394637,19.548311,0.000000,4.199589,13.270702,31.835998,0.286194,100.000000,0,0,17408,0,1024,5120,12288,0,1216,64,64,512,352,0,0.000000,0.000000,0,128,0.049773,0.055995,128,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,100.000000,0,32,5.326954,0.124389,0.149961,0.162458,3.957303,0.161611,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,780,140,11.687185,2.097700,Low (1),Idle (0),0,0.000000,24960,4480
NVIDIA GeForce GTX 1080 (0),1,7,_Z14transposeNaivePfS_ii,148,107650,22.000000,100.000000,100.000000,100.000000,0.136364,0.000000,0.000000,0.000000,0.000000,16.062500,32.000000,0,0,0,0,514,1024,0,5,392,1053,0.000000,0.000000,1.886596,1.886596,1.886596,15.092769,0.000000,10.000000,100.000000,96.875000,1.886596,1.886596,15.092769,5.777700,15.520201,0.000000,75.463842,0.000000,0.000000,0.000000,0.000000,100.000000,12.500000,128,0,0,0,0,0,0,0,0,0,704,800,Low (1),24.829037,5.244803,23.681493,0.000000,0.000000,9.757048,34.866639,0.163657,0.000000,0,0,14336,0,1024,2048,5120,0,800,32,32,384,192,0,0.000000,0.000000,0,128,1.433943,0.023380,1024,0,0,0,0,0,Idle (0),Low (1),512,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,32768,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,97.222222,0,32,5.312256,0.123496,0.106538,0.178611,4.465282,0.118247,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,330,102,4.863881,1.503381,Low (1),Idle (0),0,0.000000,10560,3264
