kernel,kernel_id,stat,value
final_kernel,0,total_core_cache_read_mshr_hit,0
final_kernel,0,l2_bandwidth_gbps,1.1216
final_kernel,0,gpgpu_silicon_slowdown,2325615
final_kernel,0,total_dram_writes,854
final_kernel,0,gpu_tot_ipc,878.1501
final_kernel,0,gpu_total_instructions,66768384
final_kernel,0,gpu_tot_sim_cycle,76033
final_kernel,0,gpgpu_n_tot_w_icount,2154784
final_kernel,0,l2_cache_write_hit,938
final_kernel,0,total_dram_reads,880
final_kernel,0,total_core_cache_read_hit,0
final_kernel,0,l2_cache_read_miss,0
final_kernel,0,const_cache_read_total,20
final_kernel,0,kernel_launch_uid,11
final_kernel,0,gpu_occupancy,92.2539
final_kernel,0,l2_cache_write_total,1216
final_kernel,0,gpgpu_simulation_rate,691
final_kernel,0,total_core_cache_write_hit,0
final_kernel,0,l2_cache_read_total,1024
final_kernel,0,l2_cache_write_miss,208
final_kernel,0,l2_cache_read_hit,1024
final_kernel,0,gpu_ipc,1026.3114
final_kernel,0,gpgpu_simulation_time_sec,110
