emulator_type,created,sim_time_secs,total_inst_count,total_cycle_count,dram_total_reads,dram_total_writes,dram_avg_read_latency,total_instr_cache_access,total_const_cache_access,total_shared_cache_access,total_instr_cache_misses,total_const_cache_misses,total_shared_cache_misses,kips,total_ipc
OCELOT,,36.346,2304,9489,0,0,0.0,0,0,0,4,68,0,0.06339074451108788,0.2428074612709453
