Device,Context,Stream,Kernel,Correlation_ID,elapsed_cycles_sm,inst_per_warp,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,sysmem_read_transactions,sysmem_write_transactions,l2_read_transactions,l2_write_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,tex_cache_throughput,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_read_throughput,sysmem_write_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,tex_cache_transactions,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,sysmem_utilization,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_pipe_busy,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,l2_atomic_throughput,l2_atomic_transactions,l2_tex_read_transactions,stall_memory_throttle,stall_not_selected,l2_tex_write_transactions,flop_count_hp,flop_count_hp_add,flop_count_hp_mul,flop_count_hp_fma,inst_fp_16,sysmem_read_utilization,sysmem_write_utilization,pcie_total_data_transmitted,pcie_total_data_received,inst_executed_global_loads,inst_executed_local_loads,inst_executed_shared_loads,inst_executed_surface_loads,inst_executed_global_stores,inst_executed_local_stores,inst_executed_shared_stores,inst_executed_surface_stores,inst_executed_global_atomics,inst_executed_global_reductions,inst_executed_surface_atomics,inst_executed_surface_reductions,inst_executed_shared_atomics,inst_executed_tex_ops,l2_global_load_bytes,l2_local_load_bytes,l2_surface_load_bytes,l2_local_global_store_bytes,l2_global_reduction_bytes,l2_global_atomic_store_bytes,l2_surface_store_bytes,l2_surface_reduction_bytes,l2_surface_atomic_store_bytes,global_load_requests,local_load_requests,surface_load_requests,global_store_requests,local_store_requests,surface_store_requests,global_atomic_requests,global_reduction_requests,surface_atomic_requests,surface_reduction_requests,sysmem_read_bytes,sysmem_write_bytes,l2_tex_hit_rate,texture_load_requests,unique_warps_launched,sm_efficiency,achieved_occupancy,ipc,issued_ipc,issue_slot_utilization,eligible_warps_per_cycle,tex_utilization,l2_utilization,shared_utilization,ldst_fu_utilization,cf_fu_utilization,special_fu_utilization,tex_fu_utilization,single_precision_fu_utilization,double_precision_fu_utilization,flop_hp_efficiency,flop_sp_efficiency,flop_dp_efficiency,dram_read_transactions,dram_write_transactions,dram_read_throughput,dram_write_throughput,dram_utilization,half_precision_fu_utilization,ecc_transactions,ecc_throughput,dram_read_bytes,dram_write_bytes
,,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
NVIDIA GeForce GTX 1080 (0),1,7,_Z4copyPfS_ii,122,92995,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.062500,4.000000,0,0,0,0,514,128,0,5,808,141,0.000000,0.000000,2.163753,2.163753,2.163753,2.163753,0.000000,50.000000,100.000000,100.000000,2.163753,2.163753,2.163753,13.658693,2.383510,0.000000,86.550136,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,608,672,Low (1),6.238353,10.926647,26.876165,0.000000,0.000000,5.082162,48.551584,0.135524,0.000000,0,0,11264,0,1024,2048,5120,0,672,32,32,384,192,0,0.000000,0.000000,0,128,2.066746,0.122819,128,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,100.000000,0,32,3.379104,0.122236,0.195310,0.215869,5.396723,0.223819,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,488,4,8.249310,0.067617,Low (1),Idle (0),0,0.000000,15616,128
NVIDIA GeForce GTX 1080 (0),1,7,_Z4copyPfS_ii,124,91990,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,16.062500,4.000000,0,0,0,0,514,128,0,5,464,141,0.000000,0.000000,2.169907,2.169907,2.169907,2.169907,0.000000,50.000000,100.000000,100.000000,2.169907,2.169907,2.169907,7.865914,2.390289,0.000000,86.796297,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,608,672,Low (1),6.111660,11.054283,27.360640,0.000000,0.000000,5.157519,47.964929,0.137534,0.000000,0,0,11264,0,1024,2048,5120,0,672,32,32,384,192,0,0.000000,0.000000,0,128,2.093093,0.120342,128,0,0,0,0,0,Idle (0),Low (1),0,512,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,100.000000,0,32,3.311132,0.122591,0.194125,0.214559,5.363985,0.224287,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,100,4,1.695240,0.067810,Low (1),Idle (0),0,0.000000,3200,128
NVIDIA GeForce GTX 1080 (0),1,7,_Z13copySharedMemPfS_ii,132,94435,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,32,0,0,514,128,0,5,320,141,0.000000,0.000000,2.025862,2.025862,2.025862,2.025862,0.000000,50.000000,100.000000,100.000000,2.025862,2.025862,2.025862,5.064654,2.231613,0.000000,81.034461,0.000000,0.000000,2.025862,2.025862,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1152,1248,Low (1),5.175450,20.810188,20.972768,0.000000,8.738653,5.622544,37.853949,0.596125,100.000000,0,0,17408,0,1024,5120,12288,0,1216,64,64,512,352,0,0.000000,0.000000,0,128,0.108386,0.121935,128,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,100.000000,0,32,3.874263,0.123194,0.292089,0.315789,7.692308,0.316802,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,36,2,0.569774,0.031654,Low (1),Idle (0),0,0.000000,1152,64
NVIDIA GeForce GTX 1080 (0),1,7,_Z13copySharedMemPfS_ii,134,102435,36.000000,100.000000,100.000000,97.222222,0.083333,1.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,32,0,0,514,128,0,5,328,141,0.000000,0.000000,2.026938,2.026938,2.026938,2.026938,0.000000,50.000000,100.000000,100.000000,2.026938,2.026938,2.026938,5.194029,2.232799,0.000000,81.077518,0.000000,0.000000,2.026938,2.026938,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1152,1248,Low (1),5.152368,20.826413,21.016237,0.000000,8.718349,5.626928,37.829226,0.596590,100.000000,0,0,17408,0,1024,5120,12288,0,1216,64,64,512,352,0,0.000000,0.000000,0,128,0.108471,0.125419,128,0,0,0,0,0,Idle (0),Low (1),512,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,100.000000,0,32,4.110816,0.123258,0.291867,0.167742,4.086022,0.317698,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,4,4,0.063342,0.063342,Low (1),Idle (0),0,0.000000,128,128
NVIDIA GeForce GTX 1080 (0),1,7,_Z14transposeNaivePfS_ii,142,101740,22.000000,100.000000,100.000000,100.000000,0.136364,0.000000,0.000000,0.000000,0.000000,16.062500,32.000000,0,0,0,0,514,1024,0,5,2032,1037,0.000000,0.000000,1.982691,1.982691,1.982691,15.861527,0.000000,10.000000,100.000000,100.000000,1.982691,1.982691,15.861527,31.475218,16.062894,0.000000,79.307635,0.000000,0.000000,0.000000,0.000000,100.000000,12.500000,128,0,0,0,0,0,0,0,0,0,704,800,Low (1),5.577099,12.043048,26.343079,0.000000,0.000000,4.008540,48.590475,0.331140,0.000000,0,0,14336,0,1024,2048,5120,0,800,32,32,384,192,0,0.000000,0.000000,0,128,3.054333,0.052285,1024,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,32768,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,100.000000,0,32,4.179645,0.122636,0.183477,0.257649,6.441224,0.261514,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,52,0,0.805468,0.000000,Low (1),Idle (0),0,0.000000,1664,0
NVIDIA GeForce GTX 1080 (0),1,7,_Z14transposeNaivePfS_ii,144,95685,22.000000,100.000000,100.000000,100.000000,0.136364,0.000000,0.000000,0.000000,0.000000,16.062500,32.000000,0,0,0,0,514,1024,0,5,192,1037,0.000000,0.000000,1.981661,1.981661,1.981661,15.853287,0.000000,10.000000,100.000000,100.000000,1.981661,1.981661,15.853287,2.972491,16.054550,0.000000,79.266437,0.000000,0.000000,0.000000,0.000000,100.000000,12.500000,128,0,0,0,0,0,0,0,0,0,704,800,Low (1),5.546889,12.012480,25.736696,0.000000,0.000000,4.957532,48.327266,0.329347,0.000000,0,0,14336,0,1024,2048,5120,0,800,32,32,384,192,0,0.000000,0.000000,0,128,3.037788,0.052002,1024,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,4096,0,0,32768,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,100.000000,0,32,3.189889,0.123129,0.182478,0.253888,6.347191,0.210854,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,508,0,7.864717,0.000000,Low (1),Idle (0),0,0.000000,16256,0
NVIDIA GeForce GTX 1080 (0),1,7,_Z18transposeCoalescedPfS_ii,152,96175,34.000000,100.000000,100.000000,100.000000,0.088235,8.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,256,0,0,514,128,0,5,304,141,0.000000,0.000000,2.032337,2.032337,2.032337,2.032337,0.000000,50.000000,100.000000,100.000000,2.032337,2.032337,2.032337,4.826801,2.238747,0.000000,81.293495,0.000000,0.000000,16.258699,2.032337,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1088,1184,Low (1),6.891702,17.904360,18.734177,0.000000,9.015471,6.736990,39.212377,0.998594,22.222222,0,0,20480,0,1024,5120,8192,0,1184,32,32,512,352,0,0.000000,0.000000,0,128,0.112518,0.393812,128,0,0,0,0,0,Idle (0),Low (1),512,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,100.000000,0,32,5.433573,0.122986,0.148532,0.257615,6.440383,0.333505,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,202,140,3.207282,2.222869,Low (1),Idle (0),0,0.000000,6464,4480
NVIDIA GeForce GTX 1080 (0),1,7,_Z18transposeCoalescedPfS_ii,154,100520,34.000000,100.000000,100.000000,100.000000,0.088235,8.000000,1.000000,0.000000,0.000000,16.062500,4.000000,32,256,0,0,514,128,0,5,2058,141,0.000000,0.000000,2.037766,2.037766,2.037766,2.037766,0.000000,50.000000,100.000000,50.000000,2.037766,2.037766,2.037766,32.763451,2.244726,0.000000,81.510625,0.000000,0.000000,16.302125,2.037766,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1088,1184,Low (1),6.938544,17.941093,18.911073,0.000000,9.253752,5.989805,39.450581,1.005381,22.222222,0,0,20480,0,1024,5120,8192,0,1184,32,32,512,352,0,0.000000,0.000000,0,128,0.113282,0.396488,128,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,75.000000,0,32,4.605770,0.121199,0.280340,0.256944,6.423611,0.332734,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,40,4,0.636802,0.063680,Low (1),Idle (0),0,0.000000,1280,128
NVIDIA GeForce GTX 1080 (0),1,7,_Z24transposeNoBankConflictsPfS_ii,162,95160,36.000000,100.000000,100.000000,100.000000,0.083333,2.000000,2.000000,0.000000,0.000000,16.062500,4.000000,64,64,0,0,514,128,0,5,192,141,0.000000,0.000000,2.045414,2.045414,2.045414,2.045414,0.000000,50.000000,100.000000,100.000000,2.045414,2.045414,2.045414,3.068121,2.253151,0.000000,81.816563,0.000000,0.000000,4.090828,4.090828,100.000000,100.000000,128,0,0,0,0,0,0,0,0,0,1152,1248,Low (1),33.937296,11.716205,13.879275,0.000000,7.099959,4.061482,28.542345,0.376629,50.000000,0,0,22528,0,1024,5120,8192,0,1248,32,32,512,352,0,0.000000,0.000000,0,128,0.081433,0.305375,128,0,0,0,0,0,Idle (0),Low (1),512,0,32,0,32,0,32,0,32,0,0,0,0,0,0,0,4096,0,0,4096,0,0,0,0,0,128,0,0,128,0,0,0,0,0,0,0,160,100.000000,0,32,4.500450,0.123722,0.256000,0.331562,8.289054,0.303797,Low (1),Low (1),Low (1),Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),0.000000,0.000000,0.000000,80,0,1.278384,0.000000,Low (1),Idle (0),0,0.000000,2560,0
