Device,Context,Stream,Kernel,Correlation_ID,elapsed_cycles_sm,inst_per_warp,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,sysmem_read_transactions,sysmem_write_transactions,l2_read_transactions,l2_write_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,tex_cache_throughput,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_read_throughput,sysmem_write_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,tex_cache_transactions,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,sysmem_utilization,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_pipe_busy,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,l2_atomic_throughput,l2_atomic_transactions,l2_tex_read_transactions,stall_memory_throttle,stall_not_selected,l2_tex_write_transactions,flop_count_hp,flop_count_hp_add,flop_count_hp_mul,flop_count_hp_fma,inst_fp_16,sysmem_read_utilization,sysmem_write_utilization,pcie_total_data_transmitted,pcie_total_data_received,inst_executed_global_loads,inst_executed_local_loads,inst_executed_shared_loads,inst_executed_surface_loads,inst_executed_global_stores,inst_executed_local_stores,inst_executed_shared_stores,inst_executed_surface_stores,inst_executed_global_atomics,inst_executed_global_reductions,inst_executed_surface_atomics,inst_executed_surface_reductions,inst_executed_shared_atomics,inst_executed_tex_ops,l2_global_load_bytes,l2_local_load_bytes,l2_surface_load_bytes,l2_local_global_store_bytes,l2_global_reduction_bytes,l2_global_atomic_store_bytes,l2_surface_store_bytes,l2_surface_reduction_bytes,l2_surface_atomic_store_bytes,global_load_requests,local_load_requests,surface_load_requests,global_store_requests,local_store_requests,surface_store_requests,global_atomic_requests,global_reduction_requests,surface_atomic_requests,surface_reduction_requests,sysmem_read_bytes,sysmem_write_bytes,l2_tex_hit_rate,texture_load_requests,unique_warps_launched,sm_efficiency,achieved_occupancy,ipc,issued_ipc,issue_slot_utilization,eligible_warps_per_cycle,tex_utilization,l2_utilization,shared_utilization,ldst_fu_utilization,cf_fu_utilization,special_fu_utilization,tex_fu_utilization,single_precision_fu_utilization,double_precision_fu_utilization,flop_hp_efficiency,flop_sp_efficiency,flop_dp_efficiency,dram_read_transactions,dram_write_transactions,dram_read_throughput,dram_write_throughput,dram_utilization,half_precision_fu_utilization,ecc_transactions,ecc_throughput,dram_read_bytes,dram_write_bytes
,,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
NVIDIA GeForce GTX 1080 (0),1,7,_Z11init_kernelIdEvPT_S1_S1_S0_S0_S0_,125,110945,24.000000,100.000000,100.000000,100.000000,0.235677,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0,0,0,0,2,768,0,5,118,797,0.000000,0.000000,0.000000,10.919935,0.000000,10.919935,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.919935,1.677803,11.332276,0.000000,72.799565,0.000000,0.000000,0.000000,0.000000,0.000000,100.000000,0,0,0,0,0,0,0,0,0,0,768,948,Low (1),33.269231,4.160413,0.000000,0.000000,0.000000,4.209662,24.582552,0.232176,0.000000,0,0,11264,0,1024,3072,9216,0,756,32,32,832,160,0,0.000000,0.000000,0,0,32.082552,1.463415,768,0,0,0,0,0,Idle (0),Low (1),512,512,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,24576,0,0,0,0,0,0,0,0,768,0,0,0,0,0,0,0,160,0.000000,0,32,1.385520,0.430162,0.402516,0.449550,8.964946,0.654192,Idle (0),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (3),Low (1),Idle (0),0.000000,0.000000,0.000000,141,56,2.004832,0.796245,Low (1),Idle (0),0,0.000000,4512,1792
NVIDIA GeForce GTX 1080 (0),1,7,_Z11copy_kernelIdEvPKT_PS0_,129,101055,15.000000,100.000000,100.000000,100.000000,0.133333,0.000000,0.000000,0.000000,0.000000,32.062500,8.000000,0,0,0,0,1026,256,0,5,450,269,0.000000,0.000000,4.071182,4.071182,4.071182,4.071182,0.000000,0.000000,0.000000,0.000000,4.071182,4.071182,4.071182,7.156374,4.277921,0.000000,81.423634,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,256,0,0,0,0,0,0,0,0,0,480,544,Low (1),23.733163,4.679568,35.074277,0.000000,0.000000,4.353609,30.241097,0.078680,0.000000,0,0,9216,0,1024,2048,3072,0,544,32,32,448,128,0,0.000000,0.000000,0,256,1.633540,0.206066,256,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,8192,0,0,8192,0,0,0,0,0,128,0,0,256,0,0,0,0,0,0,0,160,0.000000,0,32,1.772023,0.461243,0.229226,0.276986,6.924644,0.677720,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (2),Low (1),Idle (0),0.000000,0.000000,0.000000,330,12,5.248008,0.190837,Low (1),Idle (0),0,0.000000,10560,384
NVIDIA GeForce GTX 1080 (0),1,7,_Z10mul_kernelIdEvPT_PKS0_,133,125560,16.000000,100.000000,100.000000,100.000000,0.187500,0.000000,0.000000,0.000000,0.000000,32.062500,8.000000,0,0,0,0,1026,256,0,5,768,269,0.000000,0.000000,3.680364,3.680364,3.680364,3.680364,0.000000,0.000000,0.000000,0.000000,3.680364,3.680364,3.680364,11.041092,3.867257,0.000000,73.607279,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,256,1024,0,0,1024,0,0,0,0,0,512,608,Low (1),22.300689,11.523866,26.602570,0.000000,0.000000,4.946822,32.999234,0.076576,0.000000,0,1024,9216,0,1024,2048,3072,0,608,32,32,448,128,0,0.000000,0.000000,0,256,1.361355,0.188888,256,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,8192,0,0,8192,0,0,0,0,0,128,0,0,256,0,0,0,0,0,0,0,160,0.000000,0,32,1.129392,0.467886,0.233151,0.262862,6.571552,0.310852,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (2),Low (1),Low (2),0.000000,0.000000,0.101943,312,29,4.485444,0.416916,Low (1),Idle (0),0,0.000000,9984,928
NVIDIA GeForce GTX 1080 (0),1,7,_Z10add_kernelIdEvPKT_S2_PS0_,137,137020,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,32.031250,8.000000,0,0,0,0,2050,256,0,5,624,285,0.000000,0.000000,7.293876,3.646938,7.293876,3.646938,0.000000,0.000000,0.000000,100.000000,7.293876,7.293876,3.646938,8.889412,4.060068,0.000000,72.938762,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,512,1024,1024,0,0,0,0,0,0,0,608,672,Low (1),24.779157,8.442149,37.038465,0.000000,0.000000,3.274493,24.887073,0.066292,0.000000,0,1024,11264,0,1024,3072,3072,0,640,32,32,576,160,0,0.000000,0.000000,0,512,1.287289,0.225083,256,0,0,0,0,0,Idle (0),Low (1),0,0,64,0,0,0,32,0,0,0,0,0,0,0,0,0,16384,0,0,8192,0,0,0,0,0,256,0,0,256,0,0,0,0,0,0,0,160,33.333333,0,32,1.061947,0.457085,0.287470,0.317730,7.565012,0.362713,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (3),Low (1),Low (2),0.000000,0.000000,0.093417,126,12,1.794977,0.170950,Low (1),Idle (0),0,0.000000,4032,384
NVIDIA GeForce GTX 1080 (0),1,7,_Z12triad_kernelIdEvPT_PKS0_S3_,141,147115,19.000000,100.000000,100.000000,100.000000,0.157895,0.000000,0.000000,0.000000,0.000000,32.031250,8.000000,0,0,0,0,2050,256,0,5,590,269,0.000000,0.000000,7.392824,3.696412,7.392824,3.696412,0.000000,0.000000,0.000000,0.000000,7.392824,7.392824,3.696412,8.519075,3.884121,0.000000,73.928241,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,512,2048,0,1024,0,0,0,0,0,0,608,704,Low (1),12.563191,12.338115,35.197656,0.000000,0.000000,5.466140,32.577124,0.080384,0.000000,0,1024,11264,0,1024,3072,3072,0,672,32,32,576,160,0,0.000000,0.000000,0,512,1.482646,0.294743,256,0,0,0,0,0,Idle (0),Low (1),0,0,64,0,0,0,32,0,0,0,0,0,0,0,0,0,16384,0,0,8192,0,0,0,0,0,256,0,0,256,0,0,0,0,0,0,0,160,0.000000,0,32,1.701192,0.471797,0.238058,0.274785,6.557377,0.318979,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (2),Low (1),Low (2),0.000000,0.000000,0.174014,1042,77,15.045552,1.111811,Low (1),Idle (0),0,0.000000,33344,2464
NVIDIA GeForce GTX 1080 (0),1,7,_Z10dot_kernelIdEvPKT_S2_PS0_i,145,834080,169.335938,100.000000,99.856978,66.777826,0.002655,0.219969,0.386936,0.000000,0.000000,32.031250,1.000000,34880,36096,0,0,2050,256,0,5,928,285,0.000000,0.000000,0.623138,0.077892,0.623138,0.311569,0.000000,0.000000,0.000000,93.750000,0.623138,0.623138,0.311569,1.129438,0.346864,0.000000,6.231383,0.000000,0.000000,175.725018,169.805204,100.000000,25.000000,512,263936,261888,1024,0,0,0,0,0,0,1387200,1390877,Low (1),6.268993,21.552424,0.048946,0.000000,38.580678,30.115655,0.870739,1.156767,92.380523,0,262912,18360576,0,3147776,3672832,4198912,0,1210333,115072,115072,434976,516704,0,0.000000,0.000000,0,512,0.026338,1.379460,256,0,0,0,0,0,Idle (0),Low (1),0,0,64,0,164096,0,256,0,90144,0,0,0,0,0,0,0,16384,0,0,8192,0,0,0,0,0,256,0,0,256,0,0,0,0,0,0,0,160,31.250000,0,8192,89.416628,0.926605,1.864326,1.873425,40.756107,2.408469,Low (1),Low (1),Low (1),Low (3),Low (1),Idle (0),Low (1),Low (3),High (9),0.000000,0.000000,3.955496,726,31,0.883591,0.037729,Low (1),Idle (0),0,0.000000,23232,992
NVIDIA GeForce GTX 1080 (0),1,7,_Z11copy_kernelIdEvPKT_PS0_,149,101640,15.000000,100.000000,100.000000,100.000000,0.133333,0.000000,0.000000,0.000000,0.000000,32.062500,8.000000,0,0,0,0,1026,256,0,5,2244,285,0.000000,0.000000,4.015471,4.015471,4.015471,4.015471,0.000000,0.000000,0.000000,0.000000,4.015471,4.015471,4.015471,35.198111,4.470348,0.000000,80.309416,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,256,0,0,0,0,0,0,0,0,0,480,544,Low (1),22.518742,4.480075,33.039205,0.000000,0.000000,2.851609,34.863159,0.075326,0.000000,0,0,9216,0,1024,2048,3072,0,544,32,32,448,128,0,0.000000,0.000000,0,256,1.960257,0.211629,256,0,0,0,0,0,Idle (0),Low (1),0,0,32,0,0,0,32,0,0,0,0,0,0,0,0,0,8192,0,0,8192,0,0,0,0,0,128,0,0,256,0,0,0,0,0,0,0,160,0.000000,0,32,1.354477,0.448931,0.254507,0.288441,7.211029,0.493661,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (2),Low (1),Idle (0),0.000000,0.000000,0.000000,1974,20,30.963044,0.313709,Low (2),Idle (0),0,0.000000,63168,640
NVIDIA GeForce GTX 1080 (0),1,7,_Z10mul_kernelIdEvPT_PKS0_,153,118015,16.000000,100.000000,100.000000,100.000000,0.187500,0.000000,0.000000,0.000000,0.000000,32.062500,8.000000,0,0,0,0,1026,256,0,5,512,269,0.000000,0.000000,3.784422,3.784422,3.784422,3.784422,0.000000,0.000000,0.000000,0.000000,3.784422,3.784422,3.784422,7.568844,3.976600,0.000000,75.688437,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,256,1024,0,0,1024,0,0,0,0,0,512,608,Low (1),20.901703,10.567612,24.382726,0.000000,0.000000,4.527197,38.135567,0.066943,0.000000,0,1024,9216,0,1024,2048,3072,0,608,32,32,448,128,0,0.000000,0.000000,0,256,1.245446,0.172806,256,0,0,0,0,0,Idle (0),Low (1),512,512,32,0,0,0,32,0,0,0,0,0,0,0,0,0,8192,0,0,8192,0,0,0,0,0,128,0,0,256,0,0,0,0,0,0,0,160,0.000000,0,32,1.001265,0.431887,0.462094,0.263889,6.597222,0.312066,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (2),Low (1),Low (2),0.000000,0.000000,0.108461,12,12,0.177395,0.177395,Low (1),Idle (0),0,0.000000,384,384
NVIDIA GeForce GTX 1080 (0),1,7,_Z10add_kernelIdEvPKT_S2_PS0_,157,115625,19.000000,100.000000,100.000000,100.000000,0.105263,0.000000,0.000000,0.000000,0.000000,32.031250,8.000000,0,0,0,0,2050,256,0,5,968,285,0.000000,0.000000,7.297364,3.648682,7.297364,3.648682,0.000000,0.000000,0.000000,0.000000,7.297364,7.297364,3.648682,13.796580,4.062010,0.000000,72.973644,0.000000,0.000000,0.000000,0.000000,100.000000,100.000000,512,1024,1024,0,0,0,0,0,0,0,608,672,Low (1),18.983370,7.952453,44.142817,0.000000,0.000000,3.542443,23.897129,0.061864,0.000000,0,1024,11264,0,1024,3072,3072,0,640,32,32,576,160,0,0.000000,0.000000,0,512,1.219602,0.200321,256,0,0,0,0,0,Idle (0),Low (1),512,0,64,0,0,0,32,0,0,0,0,0,0,0,0,0,16384,0,0,8192,0,0,0,0,0,256,0,0,256,0,0,0,0,0,0,0,160,0.000000,0,32,1.730021,0.463001,0.310680,0.301887,7.187781,0.348607,Low (1),Low (1),Idle (0),Low (1),Low (1),Idle (0),Low (2),Low (1),Low (2),0.000000,0.000000,0.110703,568,25,8.095514,0.356317,Low (1),Idle (0),0,0.000000,18176,800
