==39== NVPROF is profiling process 39, command: /apps/src/..//bin/10.1/release/backprop-rodinia-2.0-ft 4096 ./data/result-4096.txt
==39== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==39== Profiling application: /apps/src/..//bin/10.1/release/backprop-rodinia-2.0-ft 4096 ./data/result-4096.txt
==39== Profiling result:
"Device","Context","Stream","Kernel","Correlation_ID","inst_per_warp","branch_efficiency","warp_execution_efficiency","warp_nonpred_execution_efficiency","inst_replay_overhead","shared_load_transactions_per_request","shared_store_transactions_per_request","local_load_transactions_per_request","local_store_transactions_per_request","gld_transactions_per_request","gst_transactions_per_request","shared_store_transactions","shared_load_transactions","local_load_transactions","local_store_transactions","gld_transactions","gst_transactions","sysmem_read_transactions","sysmem_write_transactions","l2_read_transactions","l2_write_transactions","global_hit_rate","local_hit_rate","gld_requested_throughput","gst_requested_throughput","gld_throughput","gst_throughput","local_memory_overhead","tex_cache_hit_rate","l2_tex_read_hit_rate","l2_tex_write_hit_rate","tex_cache_throughput","l2_tex_read_throughput","l2_tex_write_throughput","l2_read_throughput","l2_write_throughput","sysmem_read_throughput","sysmem_write_throughput","local_load_throughput","local_store_throughput","shared_load_throughput","shared_store_throughput","gld_efficiency","gst_efficiency","tex_cache_transactions","flop_count_dp","flop_count_dp_add","flop_count_dp_fma","flop_count_dp_mul","flop_count_sp","flop_count_sp_add","flop_count_sp_fma","flop_count_sp_mul","flop_count_sp_special","inst_executed","inst_issued","sysmem_utilization","stall_inst_fetch","stall_exec_dependency","stall_memory_dependency","stall_texture","stall_sync","stall_other","stall_constant_memory_dependency","stall_pipe_busy","shared_efficiency","inst_fp_32","inst_fp_64","inst_integer","inst_bit_convert","inst_control","inst_compute_ld_st","inst_misc","inst_inter_thread_communication","issue_slots","cf_issued","cf_executed","ldst_issued","ldst_executed","atomic_transactions","atomic_transactions_per_request","l2_atomic_throughput","l2_atomic_transactions","l2_tex_read_transactions","stall_memory_throttle","stall_not_selected","l2_tex_write_transactions","flop_count_hp","flop_count_hp_add","flop_count_hp_mul","flop_count_hp_fma","inst_fp_16","sysmem_read_utilization","sysmem_write_utilization","pcie_total_data_transmitted","pcie_total_data_received","inst_executed_global_loads","inst_executed_local_loads","inst_executed_shared_loads","inst_executed_surface_loads","inst_executed_global_stores","inst_executed_local_stores","inst_executed_shared_stores","inst_executed_surface_stores","inst_executed_global_atomics","inst_executed_global_reductions","inst_executed_surface_atomics","inst_executed_surface_reductions","inst_executed_shared_atomics","inst_executed_tex_ops","l2_global_load_bytes","l2_local_load_bytes","l2_surface_load_bytes","l2_local_global_store_bytes","l2_global_reduction_bytes","l2_global_atomic_store_bytes","l2_surface_store_bytes","l2_surface_reduction_bytes","l2_surface_atomic_store_bytes","global_load_requests","local_load_requests","surface_load_requests","global_store_requests","local_store_requests","surface_store_requests","global_atomic_requests","global_reduction_requests","surface_atomic_requests","surface_reduction_requests","sysmem_read_bytes","sysmem_write_bytes","l2_tex_hit_rate","texture_load_requests","unique_warps_launched","sm_efficiency","achieved_occupancy","ipc","issued_ipc","issue_slot_utilization","eligible_warps_per_cycle","tex_utilization","l2_utilization","shared_utilization","ldst_fu_utilization","cf_fu_utilization","special_fu_utilization","tex_fu_utilization","single_precision_fu_utilization","double_precision_fu_utilization","flop_hp_efficiency","flop_sp_efficiency","flop_dp_efficiency","dram_read_transactions","dram_write_transactions","dram_read_throughput","dram_write_throughput","dram_utilization","half_precision_fu_utilization","ecc_transactions","ecc_throughput","dram_read_bytes","dram_write_bytes"
,,,,,,%,%,%,,,,,,,,,,,,,,,,,,%,%,GB/s,GB/s,GB/s,GB/s,%,%,%,%,GB/s,GB/s,GB/s,GB/s,GB/s,B/s,MB/s,B/s,B/s,GB/s,GB/s,%,%,,,,,,,,,,,,,,%,%,%,%,%,%,%,%,%,,,,,,,,,,,,,,,,B/s,,,%,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,%,,,%,,,,%,,,,,,,,,,,%,%,%,,,GB/s,GB/s,,,,B/s,,
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z22bpnn_layerforward_CUDAPfS_S_S_ii",112,189.000000,100.000000,94.543651,76.818783,0.008590,0.645833,0.696429,0.000000,0.000000,12.000488,3.000000,9984,15872,0,0,49154,12288,0,5,13792,12301,0.000000,0.000000,46.856831,46.856831,68.907104,66.150820,0.000000,46.739130,100.000000,99.983724,66.150820,68.907104,66.150820,74.247404,66.220803,0.000000,27.562841,0.000000,0.000000,341.779235,214.990164,68.000000,70.833333,12288,0,0,0,0,126976,61440,0,65536,262144,387072,390397,"Low (1)",5.945052,19.270381,1.784588,0.000000,29.502464,24.951000,9.151875,2.453013,55.445545,389120,0,5443584,589824,65536,1183744,1843200,0,342013,4096,4096,102400,102400,0,0.000000,0.000000,0,12800,1.564254,5.377374,12288,0,0,0,0,0,"Idle (0)","Low (1)",512,512,4096,0,24576,0,4096,0,14336,0,0,0,0,0,0,0,409600,0,0,393216,0,0,0,0,0,12288,0,0,12288,0,0,0,0,0,0,0,160,99.992028,0,2048,62.762132,0.813009,2.164602,2.951902,64.651385,5.346566,"Low (1)","Low (1)","Low (1)","Low (3)","Low (1)","Low (2)","Low (1)","Mid (4)","Idle (0)",0.000000,0.223928,0.000000,9807,8830,52.794685,47.535135,"Mid (4)","Idle (0)",0,0.000000,313824,282560
"NVIDIA GeForce GTX 1080 (0)","1","7","_Z24bpnn_adjust_weights_cudaPfiS_iS_S_",121,57.013672,100.000000,99.988010,99.987582,0.035216,0.000000,0.000000,0.000000,0.000000,15.997350,4.999024,0,0,0,0,229418,20486,0,5,50187,20499,0.000000,0.000000,86.218598,41.800792,122.798118,52.253541,0.000000,55.625602,62.756787,100.000000,146.292571,122.798118,52.253541,128.011739,52.286700,0.000000,13.059559,0.000000,0.000000,0.000000,0.000000,70.211661,79.996095,57354,589936,65552,131104,262176,0,0,0,0,0,116764,120185,"Low (1)",1.392457,41.517201,30.167182,0.019280,8.209876,13.432753,4.919900,0.105046,0.000000,0,458832,1245296,589936,65536,655472,720912,0,108664,2049,2049,83982,30727,0,0.000000,0.000000,0,48143,0.005225,0.231081,20486,0,0,0,0,0,"Idle (0)","Low (1)",512,0,14341,0,0,0,4098,0,0,0,0,0,0,0,0,0,1540576,0,0,655552,0,0,0,0,0,57354,0,0,16388,0,0,0,0,0,0,0,160,73.874018,0,2048,70.935759,0.851090,0.393538,0.399828,9.037499,0.491128,"Low (1)","Low (2)","Idle (0)","Low (1)","Low (1)","Idle (0)","Low (2)","Low (1)","High (8)",0.000000,0.000000,17.487046,44,25,0.112231,0.063767,"Low (1)","Idle (0)",0,0.000000,1408,800
